objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
10100,19IH148,Estabrook Rd,14-22 Estabrook Rd,IS,,1909740030,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1332; METERED_FL=U; PLACEMENT=MIGRATED,19IH148,,,MH,MH129,1976,,,,1,,1177632000000,blundonr,1255478400000,{299FA40B-9E97-5CF3-B1A1-9141C6027883},-71.085397912999952,42.332113916000026,22 (STREET_FEA 1429),STREET_FEA 1429,56,derived_50_100_ft,boston-sam,419402,14-22 Estabrook Rd,Estabrook Rd,42.33205031,-71.08520666,Dewitt Drive & Estabrook Road,71,nearest_address
10108,19IH16,Norfolk St,38 Norfolk St,IS,,1909740185,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=557; METERED_FL=U; PLACEMENT=MIGRATED,19IH16,,,MU,MUCENT,1979,,,,1,,1177632000000,mulline,1231459200000,{8798C828-F6AE-54F6-B7D9-BC0E754F222D},-71.090574669999967,42.328597059000060,38 (STREET_FEA 3084),STREET_FEA 3084,25,derived_0_50_ft,boston-sam,103426,38 Norfolk St,Norfolk St,42.32863867,-71.09050060,Blanchard Street & Norfolk Street,68,nearest_address
10111,20IH112,Columbus Ave,748 Columbus Ave,IS,,2009740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=739; METERED_FL=U; PLACEMENT=MIGRATED,20IH112,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{7BBA454C-2311-5F9D-8991-13674EE7E83B},-71.086035779999975,42.337692966000077,775 (STREET_FEA 1077),STREET_FEA 1077,132,derived_100_150_ft,boston-sam,36072,748 Columbus Ave,Columbus Ave,42.33737867,-71.08579060,Burke Street & Columbus Avenue,98,nearest_address
10113,17JH291,Blue Hill Ave,130-132 Blue Hill Ave,IS,,1710740238,,,MANUAL,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=78; METERED_FL=U; PLACEMENT=denapolipd,17JH291,,,US,USSEN,1981,,,,1,,1247702400000,BlundoNR,1329436800000,{E772F90B-747C-5A6F-9757-771C91DAA58D},-71.077641193999966,42.320180269000048,138A (STREET_FEA 568),STREET_FEA 568,28,derived_0_50_ft,boston-sam,347569,130-132 Blue Hill Ave,Blue Hill Ave,42.32014074,-71.07755064,Blue Hill Avenue & West Cottage Street,96,nearest_address
10116,19HH130,Roxbury St,288-300 Roxbury St,IS,,1908740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1780; METERED_FL=U; PLACEMENT=MIGRATED,19HH130,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1231459200000,{F2B553CD-824B-5D96-A47E-83F9A9D27E14},-71.094605613999988,42.330216706000044,288 (STREET_FEA 3698),STREET_FEA 3698,29,derived_0_50_ft,boston-sam,119178,288-300 Roxbury St,Roxbury St,42.33016867,-71.09469060,Anita Terrace & Elmwood Street,34,nearest_address
10117,21IH96,Columbus Ave,590 Columbus Ave,IS,1086048000000,2109740261,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3095; METERED_FL=U; PLACEMENT=MIGRATED,21IH96,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1224460800000,{9E51539B-50FD-5434-8E64-3AA8A7DE5D06},-71.082111976999954,42.340156057000058,590 (STREET_FEA 1077),STREET_FEA 1077,41,derived_0_50_ft,boston-sam,36015,590 Columbus Ave,Columbus Ave,42.34009867,-71.08198060,Columbus Avenue & Newcastle Court,52,nearest_address
10123,19JH34,Howard St,21 Howard St,IS,,1910740256,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1994; METERED_FL=U; PLACEMENT=MIGRATED,19JH34,,,MH,MH929,1999,,,,1,,1177632000000,blundonr,1255478400000,{74E77D66-AF8B-52AD-9128-7BDBF97FE171},-71.074157225999954,42.327834367000037,20 (STREET_FEA 2214),STREET_FEA 2214,100,derived_50_100_ft,boston-sam,155241,21 Howard St,Howard St,42.32757867,-71.07429059,George Street & Hampden Street,274,nearest_address
10127,17IH186,Kensington Park,66 Kensington Park,IS,,1709740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1241; METERED_FL=U; PLACEMENT=MIGRATED,17IH186,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1240790400000,{6EBB8947-A081-57BD-9BD4-55D11B450A49},-71.081982820999940,42.321064105000062,64 (STREET_FEA 4385),STREET_FEA 4385,49,derived_0_50_ft,boston-sam,374726,66 Kensington Park,Kensington Park,42.32105029,-71.08216393,Dale Street & Warren Street,127,nearest_address
10139,19IH170,Harrison Ave,1102-1114 Harrison Ave,IS,378691200000,1909740067,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1564; METERED_FL=U; PLACEMENT=MIGRATED,19IH170,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1231459200000,{31FA3BA8-5E23-5DF8-A94A-8DEECF644B19},-71.080967133999934,42.330895919000056,1107 OPP (STREET_FEA 2031),STREET_FEA 2031,28,derived_0_50_ft,boston-sam,166057,1102-1114 Harrison Ave,Harrison Ave,42.33082067,-71.08095160,Eustis Street & Harrison Avenue,62,nearest_address
10146,18JH96,Shirley St,51 Shirley St,IS,896659200000,1810740158,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1039; METERED_FL=U; PLACEMENT=MIGRATED,18JH96,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1231372800000,{1EACFDD0-61ED-526D-A2B0-C0F187C3B297},-71.071220679999954,42.323901257000045,51 (STREET_FEA 3894),STREET_FEA 3894,19,derived_0_50_ft,boston-sam,127211,51 Shirley St,Shirley St,42.32384867,-71.07122059,Clifton Street & George Street,31,nearest_address
10155,17JH52,Waverly St,55 Waverly St,IS,,1710740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,17JH52,,,US,USSEN,1980,,,,1,,1177632000000,chalmersh,1240876800000,{DAD00CE5-712F-5AD2-A20D-E86632FE0DB8},-71.079363640999986,42.320482889000061,55 (STREET_FEA 4413),STREET_FEA 4413,36,derived_0_50_ft,boston-sam,146551,55 Waverly St,Waverly St,42.32039767,-71.07943460,Perrin Street & Waverly Street,292,nearest_address
10175,16IH46,Crawford St,104 Crawford St,IS,,1609740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=114; METERED_FL=U; PLACEMENT=MIGRATED,16IH46,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{D0A2280D-0726-5395-8519-E7113A5A16D2},-71.090754010999945,42.313846104000049,104 OPP (STREET_FEA 1176),STREET_FEA 1176,78,derived_50_100_ft,boston-sam,44060,104 Crawford St,Crawford St,42.31368866,-71.09095060,Abbotsford Street & Crawford Street,159,nearest_address
10177,17JH54,Alaska St,37-39 Alaska St,IS,,1710740052,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=155; METERED_FL=U; PLACEMENT=MIGRATED,17JH54,,,KE,KEK81-A,2005,,,,1,,1177632000000,blundonr,1244505600000,{7FA50693-4A57-5EB7-B858-659B8D0FCC0A},-71.077619547999973,42.320678816000054,125 OPP (STREET_FEA 568),STREET_FEA 568,98,derived_50_100_ft,boston-sam,350904,37-39 Alaska St,Alaska St,42.32060366,-71.07796965,Alaska Street & Blue Hill Avenue,30,nearest_address
10185,17JH203,Dennis St,50 Dennis St,IS,,1710740006,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4627; METERED_FL=U; PLACEMENT=MIGRATED,17JH203,,,DA,ADB-84-B,1991,,,,1,,1177632000000,palaciolv,1231459200000,{1D289199-2AAC-5307-A313-70942B8CF448},-71.075848674999975,42.321927310000035,50 (STREET_FEA 1313),STREET_FEA 1313,44,derived_0_50_ft,boston-sam,47289,50 Dennis St,Dennis St,42.32180867,-71.07582059,Dennis Street & Woodville Park,28,nearest_address
10186,19JH54,Melnea Cass Blvd,405 Melnea Cass Blvd,IS,978307200000,1910740047,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2805; METERED_FL=U; PLACEMENT=MIGRATED,19JH54,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1231459200000,{E72AA2C3-B133-59A2-9657-F044559FA1B2},-71.079218760999936,42.332254342000056,STREET_FEA 2032,STREET_FEA 2032,143,derived_100_150_ft,boston-sam,423206,405 Melnea Cass Blvd,Melnea Cass Blvd,42.33242766,-71.07969432,Harrison Avenue & Melnea Cass Boulevard,62,nearest_address
10202,20JH72,Harrison Ave,847-849 Harrison Ave,IS,,2010740352,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,20JH72,,,KE,KEK81-A,2002,,,,1,,1177632000000,blundonr,1244505600000,{352DDB09-0D5E-56DD-89BC-4B0EA3636766},-71.075004351999951,42.334849303000055,717 (STREET_FEA 2746),STREET_FEA 2746,123,derived_100_150_ft,boston-sam,166050,847-849 Harrison Ave,Harrison Ave,42.33487440,-71.07546052,Harrison Avenue & Massachusetts Avenue,51,nearest_address
10213,19HH136,Elmwood Street,Near Elmwood Street & Malcolm X Boulevard,IS,,1908740063,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5798; METERED_FL=U; PLACEMENT=MIGRATED,19HH136,,,MU,MUCENT,1981,,,,1,,1177632000000,mulline,1231459200000,{9B903C39-13E0-59E8-80B6-FCF2631770F5},-71.094022654999947,42.330911643000036,STREET_FEA 1511,STREET_FEA 1511,150,intersection_preferred_150_plus_ft,boston-sam,163660,1170 Columbus Ave,Columbus Ave,42.33083711,-71.09457114,Elmwood Street & Malcolm X Boulevard,163,nearest_intersection
10235,17JH106,Robin Hood St,9 Robin Hood St,IS,694224000000,1710740176,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2649; METERED_FL=U; PLACEMENT=MIGRATED,17JH106,,,MU,MUCENT,1991,,,,1,,1177632000000,palaciolv,1231718400000,{413F187B-FA12-506B-9E23-2B24526C4FE1},-71.071240518999957,42.317724512000041,5 (STREET_FEA 3630),STREET_FEA 3630,46,derived_0_50_ft,boston-sam,117367,9 Robin Hood St,Robin Hood St,42.31782867,-71.07114059,Folsom Street & Robin Hood Street,204,nearest_address
10268,18JH142,Shirley St,94-96 Shirley St,IS,,1810740139,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3688; METERED_FL=U; PLACEMENT=MIGRATED,18JH142,,,KE,KEK81-A,2005,,,,1,,1177632000000,blundonr,1255478400000,{4BBFF34F-43FD-56A7-A8EE-BBF59D07DC2B},-71.069970573999967,42.324388022000051,69 (STREET_FEA 3894),STREET_FEA 3894,77,derived_50_100_ft,boston-sam,127222,94-96 Shirley St,Shirley St,42.32449335,-71.07021704,Roswell Street & Shirley Street,151,nearest_address
10286,19IH166,Harrison Ave,1109 Harrison Ave,IS,,1909740068,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1564; METERED_FL=U; PLACEMENT=MIGRATED,19IH166,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{207B3D9C-ED5D-5959-8BA7-BBCBFCF69A31},-71.081247978999954,42.330912786000056,1109 (STREET_FEA 2031),STREET_FEA 2031,27,derived_0_50_ft,boston-sam,69790,1109 Harrison Ave,Harrison Ave,42.33097867,-71.08129060,Harrison Avenue & Renfrew Street,96,nearest_address
10299,16JH108,Howard Ave,130 Howard Ave,IS,1067212800000,1610740034,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4609; METERED_FL=U; PLACEMENT=MIGRATED,16JH108,,,MU,MUCENT,1988,,,,1,,1177632000000,palaciolv,1231372800000,{8436854E-B0C1-56B6-AA6A-23DEAB8DE586},-71.075347898999951,42.315750900000069,130 (STREET_FEA 2211),STREET_FEA 2211,38,derived_0_50_ft,boston-sam,75502,130 Howard Ave,Howard Ave,42.31577866,-71.07521059,Howard Avenue & Woodcliff Street,39,nearest_address
10335,16HH188,Walnut Ave,358-360 Walnut Ave,IS,,1608740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4358; METERED_FL=U; PLACEMENT=MIGRATED,16HH188,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1231372800000,{7331B9A5-4822-5A57-8C67-0BE5622D0CC0},-71.094067933999952,42.314076122000074,358 (STREET_FEA 4357),STREET_FEA 4357,45,derived_0_50_ft,boston-sam,422407,358-360 Walnut Ave,Walnut Ave,42.31395661,-71.09411552,Walnut Avenue & Walnut Park,34,nearest_address
10336,16HH190,Westminster Ter,3 Westminster Ter,IS,,1608740010,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5226; METERED_FL=U; PLACEMENT=MIGRATED,16HH190,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{A3EFEE68-343E-582D-A587-5BD9973576EB},-71.096005254999966,42.316434393000065,14 OPP (STREET_FEA 4475),STREET_FEA 4475,88,derived_50_100_ft,boston-sam,419819,3 Westminster Ter,Westminster Ter,42.31623832,-71.09581620,Westminster Avenue & Westminster Terrace,117,nearest_address
10346,17HH118,Dimock St,56 Dimock St,IS,,1708740070,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1076; METERED_FL=U; PLACEMENT=MIGRATED,17HH118,,,MU,MUCENT,2002,,,,1,,1177632000000,palaciolv,1231459200000,{D105A3F2-7FE4-579B-AF61-EE0660D2B932},-71.097488507999969,42.319443735000050,50 (STREET_FEA 1342),STREET_FEA 1342,89,derived_50_100_ft,boston-sam,47803,56 Dimock St,Dimock St,42.31929757,-71.09775582,Columbus Avenue & Dimock Street,213,nearest_address
10355,14HH4,Forest Hills Street,Near Forest Hills Street & Lotus Street,IS,,1408740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1695; METERED_FL=U; PLACEMENT=MIGRATED,14HH4,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{49BC8E72-C25E-5A12-836D-4E8FCE6D218E},-71.104716854999936,42.301649622000070,STREET_FEA 870,STREET_FEA 870,259,intersection_preferred_150_plus_ft,boston-sam,59434,311 Forest Hills St,Forest Hills St,42.30214866,-71.10540060,Forest Hills Street & Lotus Street,240,nearest_intersection
10372,18IH66,Washington St,2597-2601 Washington St,IS,,1809740073,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5179; METERED_FL=U; PLACEMENT=MIGRATED,18IH66,,,MU,MUCENT,2005,,,,1,,1177632000000,palaciolv,1231718400000,{279D731E-A88A-5D37-A89F-3D0B327F016D},-71.088089920999948,42.325492077000035,2597-2601 (STREET_FEA 4398),STREET_FEA 4398,59,derived_50_100_ft,boston-sam,144513,2597-2601 Washington St,Washington St,42.32561767,-71.08822760,Circuit Street & Washington Street,96,nearest_address
10378,18JH168,Magazine St,57-65 Magazine St,IS,599616000000,1810740059,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=866; METERED_FL=U; PLACEMENT=MIGRATED,18JH168,,,MU,MUCENT,2002,,,,1,,1177632000000,palaciolv,1231718400000,{0884E21E-D4E9-56DD-B548-FAA19B468760},-71.072037142999989,42.326342144000080,63 (STREET_FEA 2644),STREET_FEA 2644,64,derived_50_100_ft,boston-sam,167229,57-65 Magazine St,Magazine St,42.32640914,-71.07181635,Cedric Street & Magazine Street,33,nearest_address
10379,17JH120,Howard Ave,62 Howard Ave,IS,,1710740136,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2349; METERED_FL=U; PLACEMENT=MIGRATED,17JH120,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231718400000,{DC51F9C4-2917-5970-91DA-91DF9F588933},-71.073687810999957,42.318593159000045,62 (STREET_FEA 2211),STREET_FEA 2211,46,derived_0_50_ft,boston-sam,75548,62 Howard Ave,Howard Ave,42.31852867,-71.07354059,Howard Avenue & Julian Street,49,nearest_address
10411,16HH180,Walnut Ave,340 Walnut Ave,IS,,1608740076,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3727; METERED_FL=U; PLACEMENT=MIGRATED,16HH180,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{C7E1EDC0-3420-5B45-A9EE-AF7CA5B4ECF3},-71.093659975999969,42.314729218000025,340 (STREET_FEA 4357),STREET_FEA 4357,54,derived_50_100_ft,boston-sam,141938,340 Walnut Ave,Walnut Ave,42.31473866,-71.09346060,Ruthven Street & Walnut Avenue,75,nearest_address
10412,16IH110,Holworthy St,52 Holworthy St,IS,,1609740022,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2028; METERED_FL=U; PLACEMENT=MIGRATED,16IH110,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1240531200000,{3DF2179C-612F-5D19-A69E-0205320F04C8},-71.088841180999964,42.315852710000058,STREET_FEA 2181,STREET_FEA 2181,55,derived_50_100_ft,boston-sam,460436,52 Holworthy St,Holworthy St,42.31598198,-71.08894566,Hollander Street & Holworthy Street,18,nearest_address
10430,16HH184,Ruthven St,11 Ruthven St,IS,,1608740110,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4357; METERED_FL=U; PLACEMENT=MIGRATED,16HH184,,,DA,ADB-84-B,1986,,,,1,,1177632000000,blundonr,1255478400000,{B523CA83-8BC9-59F3-BEF0-2AA190CFA54B},-71.092842645999951,42.314004077000050,12 OPP (STREET_FEA 3727),STREET_FEA 3727,39,derived_0_50_ft,boston-sam,119968,11 Ruthven St,Ruthven St,42.31396385,-71.09297679,Harold Street & Ruthven Street,251,nearest_address
10467,17JH284,Dudley St,675-679 Dudley St,IS,1190937600000,1710740231,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2649; METERED_FL=U; PLACEMENT=mulline,17JH284,,,U,U,,,,,1,,1224115200000,mulline,1396656000000,{4D39D20C-918A-5F97-9B36-E233C0BB71B2},-71.069816610999965,42.318915535000031,650 (STREET_FEA 1390),STREET_FEA 1390,125,derived_100_150_ft,boston-sam,49823,675-679 Dudley St,Dudley St,42.31866567,-71.06949659,Dudley Street & Magnolia Street,34,nearest_address
10477,17JH100,Dudley St,675-679 Dudley St,IS,,1710740221,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2649; METERED_FL=U; PLACEMENT=MIGRATED,17JH100,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{C66BC810-9E92-5AA0-BA1E-A82CB753F611},-71.069804701999942,42.318834892000041,STREET_FEA 1390,STREET_FEA 1390,103,derived_100_150_ft,boston-sam,49823,675-679 Dudley St,Dudley St,42.31866567,-71.06949659,Dudley Street & Magnolia Street,50,nearest_address
10489,19IH118,Madison Park Ct,134-142 Madison Park Ct,IS,,1909740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4866; METERED_FL=U; PLACEMENT=MIGRATED,19IH118,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231459200000,{2A91406D-E3C8-5E14-A9F0-20831A0D5A7A},-71.085607661999973,42.331534864000048,149 (STREET_FEA 1332),STREET_FEA 1332,47,derived_0_50_ft,boston-sam,344316,134-142 Madison Park Ct,Madison Park Ct,42.33145993,-71.08574872,Dewitt Drive & Madison Park Court,88,nearest_address
10491,18JH72,Dudley St,429 Dudley St,IS,662688000000,1810740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3242; METERED_FL=U; PLACEMENT=MIGRATED,18JH72,,,DA,ADB-84-B,1991,,,,1,,1177632000000,mulline,1231372800000,{C139DAF7-A3D3-58F5-BFEB-13ADC3BA8FF9},-71.074761656999954,42.324725926000042,429 (STREET_FEA 1390),STREET_FEA 1390,45,derived_0_50_ft,boston-sam,49735,429 Dudley St,Dudley St,42.32466867,-71.07491059,Dudley Street & Partridge Place,73,nearest_address
10509,19JH146,Gerard St,13 Gerard St,IS,,1910740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1811; METERED_FL=U; PLACEMENT=MIGRATED,19JH146,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1244505600000,{CACEF963-CE83-5AD8-A292-109FB821A20D},-71.072739601999956,42.331456404000050,STREET_FEA 2284,STREET_FEA 2284,109,derived_100_150_ft,boston-sam,63525,13 Gerard St,Gerard St,42.33167867,-71.07301159,Island Street & Reading Street,185,nearest_address
10523,17JH154,Dudley St,551-553 Dudley St,IS,536457600000,1710740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1390; METERED_FL=U; PLACEMENT=MIGRATED,17JH154,,,DA,ADB-84-B,1996,,,,1,,1177632000000,palaciolv,1231718400000,{0B0A5AE4-299C-5120-BECA-636818ECCDD8},-71.072373560999949,42.321385254000063,1 (STREET_FEA 78),STREET_FEA 78,27,derived_0_50_ft,boston-sam,49789,551-553 Dudley St,Dudley St,42.32141909,-71.07246159,Dudley Street & East Cottage Street,47,nearest_address
10528,17IH160,Warren St,338-342 Warren St,IS,,1709740124,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1451; METERED_FL=U; PLACEMENT=MIGRATED,17IH160,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{EDF7882D-AEB6-5A9A-BF77-FBA56964B0F1},-71.081327280999972,42.319256668000037,336-342 (STREET_FEA 4385),STREET_FEA 4385,31,derived_0_50_ft,boston-sam,143258,338-342 Warren St,Warren St,42.31919866,-71.08124060,Edgewood Street & Warren Street,83,nearest_address
10546,18IH44,Cedar St,79-81 Cedar St,IS,,1809740034,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2439; METERED_FL=U; PLACEMENT=MIGRATED,18IH44,,,DA,ADB-84-B,1998,,,,1,,1177632000000,palaciolv,1231718400000,{66D8F2A2-D38F-5C60-A70B-B2AD283F537F},-71.092099271999984,42.326527656000053,82 OPP (STREET_FEA 858),STREET_FEA 858,47,derived_0_50_ft,boston-sam,172819,79-81 Cedar St,Cedar St,42.32653794,-71.09192611,Cedar Street & Lambert Avenue,205,nearest_address
10550,19JH178,Kemble St,70 Kemble St,IS,,1910740229,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1811; METERED_FL=U; PLACEMENT=MIGRATED,19JH178,,,MU,MUCENT,2000,,,,1,,1177632000000,orrda,1440460800000,{0D2BA666-079A-5EE6-A6B1-1A25C1C41E60},-71.072149488999969,42.328289301000041,77 OPP (STREET_FEA 2366),STREET_FEA 2366,62,derived_50_100_ft,boston-sam,81039,70 Kemble St,Kemble St,42.32845867,-71.07217059,Gerard Street & Kemble Street,160,nearest_address
10564,19JH120,Reading St,44 Reading St,IS,1117584000000,1910740083,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=220; METERED_FL=U; PLACEMENT=MIGRATED,19JH120,,,MU,MUCENT,2006,,,,1,,1177632000000,blundonr,1230076800000,{5595C62F-2479-506C-AC44-8D63BD5887A1},-71.073459521999951,42.331162878000043,STREET_FEA 2284,STREET_FEA 2284,49,derived_0_50_ft,boston-sam,350472,44 Reading St,Reading St,42.33125180,-71.07332170,Island Street & Reading Street,129,nearest_address
10593,18JH80,Fairland St,2 Fairland St,IS,,1810740092,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1594; METERED_FL=U; PLACEMENT=MIGRATED,18JH80,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{A8C072D7-1419-56B0-B4B2-81915773099B},-71.077723496999965,42.325510338000072,96 OPP (STREET_FEA 2952),STREET_FEA 2952,53,derived_50_100_ft,boston-sam,55636,2 Fairland St,Fairland St,42.32536867,-71.07777060,Fairland Street & Mount Pleasant Avenue,28,nearest_address
10610,18IH152,Warren St,150 Warren St,IS,1181606400000,1809740071,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3651; METERED_FL=U; PLACEMENT=MIGRATED,18IH152,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1252454400000,{465927C3-8EF0-5DF4-BEB1-91EACB37F56C},-71.083127017999971,42.325474768000049,158 (STREET_FEA 4385),STREET_FEA 4385,36,derived_0_50_ft,boston-sam,375406,150 Warren St,Warren St,42.32556833,-71.08308331,Moreland Street & Warren Street,176,nearest_address
10615,20IH166,Tremont St,822-840 Tremont St,IS,,2009740243,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=795; METERED_FL=U; PLACEMENT=MIGRATED,20IH166,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{4508A225-519E-5BB7-A77F-FA73A445DD6E},-71.082041354999944,42.338266302000079,822-840 (STREET_FEA 4217),STREET_FEA 4217,44,derived_0_50_ft,boston-sam,170483,822-840 Tremont St,Tremont St,42.33814903,-71.08208661,Camden Street & Tremont Street,60,nearest_address
10640,17IH30,Harold St,108 Harold St,IS,1248912000000,1709740198,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4199; METERED_FL=U; PLACEMENT=MIGRATED,17IH30,,,KE,KEK81-A,2009,,,,1,,1177632000000,chings,1457049600000,{0C76F51D-D61E-519A-ACE8-C88164F023C9},-71.089636451999979,42.317601833000026,135 (STREET_FEA 2023),STREET_FEA 2023,63,derived_50_100_ft,boston-sam,69573,108 Harold St,Harold St,42.31743866,-71.08956060,Harold Street & Townsend Street,150,nearest_address
10646,15IH128,Georgia St,43 Georgia St,IS,,1509740042,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2043; METERED_FL=U; PLACEMENT=MIGRATED,15IH128,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1233532800000,{442A872B-C471-5812-A0D1-BFE9CBB6BB83},-71.084080066999945,42.309914701000025,41 (STREET_FEA 1808),STREET_FEA 1808,33,derived_0_50_ft,boston-sam,63486,43 Georgia St,Georgia St,42.31000586,-71.08409234,Georgia Street & Hartwell Street,79,nearest_address
10656,19JH196,Adams St,32-48 Adams St,IS,,1910740293,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5423; METERED_FL=U; PLACEMENT=denapolipd,19JH196,,,MU,MUCENT,1994,,,,1,,1247702400000,blundonr,1249430400000,{DF4CFC25-4D29-5BE3-A69F-83AB5BED4D7B},-71.076405261999980,42.328676762000043,37 (STREET_FEA 129),STREET_FEA 129,64,derived_50_100_ft,boston-sam,347,32-48 Adams St,Adams St,42.32855867,-71.07623059,Adams Street & Dubois Street,48,nearest_address
