objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
12464,24NH8,John E. Pfeifer Way,Near John E. Pfeifer Way & Marginal Street,IS,,2414740011,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,24NH8,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{8CCDCCAF-641C-5C38-B652-370419B2B1DC},-71.024343404999968,42.358719210000061,STREET_FEA 148,STREET_FEA 148,301,intersection_preferred_150_plus_ft,boston-sam,341284,132 Harborside Dr,Harborside Dr,42.35884634,-71.02323638,John E. Pfeifer Way & Marginal Street,2158,nearest_intersection
12470,24NH10,John E. Pfeifer Way,Near John E. Pfeifer Way & Marginal Street,IS,,2414740013,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,24NH10,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{7EFFEE6D-0FEF-5D81-87EB-3B3EF2EC8489},-71.023625635999963,42.358404793000034,STREET_FEA 148,STREET_FEA 148,192,intersection_preferred_150_plus_ft,boston-sam,341284,132 Harborside Dr,Harborside Dr,42.35884634,-71.02323638,John E. Pfeifer Way & Marginal Street,2363,nearest_intersection
12471,24NH4,Harborside Dr,91 Harborside Dr,IS,,2414740007,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,24NH4,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{6FE98AB1-0577-5A1D-A96C-3049C3C0B0FF},-71.027426747999982,42.359557683000048,STREET_FEA 1678,STREET_FEA 1678,22,derived_0_50_ft,boston-sam,341283,91 Harborside Dr,Harborside Dr,42.35960479,-71.02747775,John E. Pfeifer Way & Marginal Street,1528,nearest_address
12476,25MH59,Cottage Street,Near Cottage Street & Marginal Street,IS,,2513740083,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,25MH59,,,U,U,,,,,1,,1239926400000,blundonr,1244419200000,{EFC8FCB8-40AE-56B1-A8AB-F3549F5F3023},-71.036064302999989,42.364376950000064,STREET_FEA 2702,STREET_FEA 2702,349,intersection_preferred_150_plus_ft,boston-sam,355472,135 Marginal St,Marginal St,42.36519826,-71.03673556,Cottage Street & Marginal Street,531,nearest_intersection
12489,28MH22,Meridian St,357-363 Meridian St,IS,,2813740128,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1567; METERED_FL=U; PLACEMENT=MIGRATED,28MH22,,,US,USSEN,1981,,,,1,,1177632000000,connorsm,1217894400000,{F6EF584C-9C6D-5C11-BEC2-D57CE20A3B05},-71.039122005999957,42.378781670000080,357 (STREET_FEA 2824),STREET_FEA 2824,46,derived_0_50_ft,boston-sam,94508,357-363 Meridian St,Meridian St,42.37888868,-71.03903059,Eutaw Street & Meridian Street,54,nearest_address
12514,28MH144,Saratoga St,327-329 Saratoga St,IS,,2813740135,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3484; METERED_FL=U; PLACEMENT=MIGRATED,28MH144,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{4EA03DF9-E7FD-50ED-A680-C8884AD6D024},-71.030932013999973,42.378582764000043,325 (STREET_FEA 3793),STREET_FEA 3793,26,derived_0_50_ft,boston-sam,122615,327-329 Saratoga St,Saratoga St,42.37851268,-71.03091158,Princeton Place & Princeton Street,280,nearest_address
12516,30PH41,Bennington St,1141 Bennington St,IS,,3016740050,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=353; METERED_FL=U; PLACEMENT=MIGRATED,30PH41,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1217894400000,{A9E1AF96-56FB-5B8D-98EB-C29D489314BC},-71.000421539999934,42.387892720000025,1141 REAR (STREET_FEA 503),STREET_FEA 503,51,derived_50_100_ft,boston-sam,14578,1141 Bennington St,Bennington St,42.38797868,-71.00057057,Bennington Street & Walley Street,198,nearest_address
12552,28OH4,Wordsworth St,189 Wordsworth St,IS,1436832000000,2815740010,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4637; METERED_FL=U; PLACEMENT=MIGRATED,28OH4,,,KE,KEK81-A,2012,,,,1,,1177632000000,mulline,1454284800000,{754DF894-5CFB-5509-A24D-9F3E5EC6AF1A},-71.013560728999948,42.381329923000067,189 (STREET_FEA 1061),STREET_FEA 1061,43,derived_0_50_ft,boston-sam,152619,189 Wordsworth St,Wordsworth St,42.38140868,-71.01368058,Coleridge Street & Wordsworth Street,45,nearest_address
12566,24NH2,Harborside Dr,91 Harborside Dr,IS,,2414740005,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,24NH2,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{94AAE4D9-E90B-5074-9709-669C74825598},-71.027529544999936,42.359835341000064,STREET_FEA 804,STREET_FEA 804,85,derived_50_100_ft,boston-sam,341283,91 Harborside Dr,Harborside Dr,42.35960479,-71.02747775,John E. Pfeifer Way & Marginal Street,1423,nearest_address
12569,29OH36,Brandywyne Drive,Near Brandywyne Drive & Saratoga Street,IS,1277251200000,2915740046,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4223; METERED_FL=U; PLACEMENT=MIGRATED,29OH36,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1327363200000,{7CC91B18-55B2-5348-8DF6-24C7A543EC81},-71.010087291999980,42.386335017000079,935 (STREET_FEA 3793),STREET_FEA 3793,158,intersection_preferred_150_plus_ft,boston-sam,14937,850-868 Bennington St,Bennington St,42.38590868,-71.01020058,Brandywyne Drive & Saratoga Street,219,nearest_intersection
12594,27MH160,Airport Road,Near Airport Road & Cottage Street,IS,1193875200000,2713740196,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=connorsm,27MH160,,,U,U,,,,,1,,1301443200000,connorsm,1301443200000,{C0BD46AC-408E-569E-BE0A-CC1D8B2F48CB},-71.029201161999936,42.375413513000069,STREET_FEA 2,STREET_FEA 2,274,intersection_preferred_150_plus_ft,boston-sam,343725,2 Service Rd,Service Rd,42.37556255,-71.02820053,Airport Road & Cottage Street,242,nearest_intersection
12599,27MH153,Bremen Street,Near Bremen Street & Marion Street,IS,1193875200000,2713740189,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3360; METERED_FL=U; PLACEMENT=connorsm,27MH153,,,U,U,,,,,1,,1301443200000,connorsm,1301443200000,{F1FD2F03-9934-57EF-824B-7882DA2D2EBF},-71.031208722999963,42.373671265000041,STREET_FEA 5101,STREET_FEA 5101,246,intersection_preferred_150_plus_ft,boston-sam,352356,5 Service Rd,Service Rd,42.37347170,-71.03033518,Bremen Street & Marion Street,461,nearest_intersection
12613,26MH159,Cottage Street,Near Cottage Street & Porter Street,IS,,2613740182,,,GIS,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=148; METERED_FL=U; PLACEMENT=MIGRATED,26MH159,,,MH,MH929,2005,,,,1,,1177632000000,blundonr,1271808000000,{CD13DCD7-B172-5CE3-9A31-18185E124AB0},-71.031209078999950,42.371098483000026,STREET_FEA 3404,STREET_FEA 3404,302,intersection_preferred_150_plus_ft,boston-sam,43456,194 Cottage St,Cottage St,42.37070868,-71.03220058,Cottage Street & Porter Street,251,nearest_intersection
12643,28NH62,Horace St,4 Horace St,IS,,2814740034,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2022; METERED_FL=U; PLACEMENT=MIGRATED,28NH62,,,MU,MUCENT,1996,,,,1,,1177632000000,chalmersh,1217894400000,{8640B583-3A95-5722-AFFC-1F23B8DB817C},-71.019835637999961,42.381299635000062,4 (STREET_FEA 2205),STREET_FEA 2205,56,derived_50_100_ft,boston-sam,75329,4 Horace St,Horace St,42.38143868,-71.01992058,Harmony Street & Horace Street,86,nearest_address
12682,26MH56,S Bremen St,2-10 S Bremen St,IS,,2613740091,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4062; METERED_FL=U; PLACEMENT=MIGRATED,26MH56,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1217894400000,{A9D294FB-B8EB-5963-8BDB-8E03B324814C},-71.039211789999968,42.368227968000042,10 (STREET_FEA 46),STREET_FEA 46,58,derived_50_100_ft,boston-sam,343047,2-10 S Bremen St,S Bremen St,42.36818211,-71.03941974,Bremen Street & South Bremen Street,133,nearest_address
12696,30OH20,Mcclellan Highway,Near Mcclellan Highway & Waldemar Avenue,IS,,3015740009,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,30OH20,,,MU,U,,,,,1,,1177632000000,blundonr,1282694400000,{45D07853-7A89-52A4-9174-A7DE55562D16},-71.012586134999935,42.392755580000028,STREET_FEA 4357,STREET_FEA 4357,185,intersection_preferred_150_plus_ft,boston-sam,444145,423 William F McClellan Hwy,William F McClellan Hwy,42.39235502,-71.01216179,Mcclellan Highway & Waldemar Avenue,421,nearest_intersection
12710,25MH58,Marginal St,148 Marginal St,IS,,2513740082,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,25MH58,,,U,U,,,,,1,,1239926400000,blundonr,1244419200000,{1C0FA169-8E0D-5BDD-B47B-9032CD73A808},-71.035360072999936,42.364880127000049,STREET_FEA 2702,STREET_FEA 2702,125,derived_100_150_ft,boston-sam,342663,148 Marginal St,Marginal St,42.36506854,-71.03497039,Brigham Street & Webster Street,359,nearest_address
12717,27MH157,Transportation Way,1 Transportation Way,IS,1193875200000,2713740193,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=connorsm,27MH157,,,U,U,,,,,1,,1301443200000,connorsm,1301443200000,{A316D9A9-4D59-5ECD-B9AB-4B35C5F86A60},-71.030195874999947,42.374644680000074,STREET_FEA 2,STREET_FEA 2,115,derived_100_150_ft,boston-sam,347661,1 Transportation Way,Transportation Way,42.37433129,-71.03025547,Airport Road & Cottage Street,330,nearest_address
12742,26MH169,Porter Street,Near Porter Street & Transportation Way,IS,,2613740184,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26MH169,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{DFDB2241-9966-511F-9C62-94A908F40382},-71.028731412999946,42.368018800000073,STREET_FEA 2010,STREET_FEA 2010,367,intersection_preferred_150_plus_ft,boston-sam,343768,20 Tomahawk Dr,Tomahawk Dr,42.36705160,-71.02911151,Porter Street & Transportation Way,426,nearest_intersection
12764,30OH28,Ashley St,87 Ashley St,IS,,3015740130,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=658; METERED_FL=U; PLACEMENT=MIGRATED,30OH28,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{1392CB49-E99B-5919-A282-0D4E2691FEDE},-71.008423385999947,42.388516281000079,87 (STREET_FEA 322),STREET_FEA 322,49,derived_0_50_ft,boston-sam,5277,87 Ashley St,Ashley St,42.38864868,-71.00846058,Breed Street & Gladstone Street,483,nearest_address
12776,30OH116,Faywood Avenue,Near Faywood Avenue & Vallar Road,IS,1213056000000,3015740012,,,MANUAL,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=1629; METERED_FL=U; PLACEMENT=MIGRATED,30OH116,,,KE,KEK81-A,2008,,,,1,,1177632000000,denapolipd,1279670400000,{B1AE3D2D-4BDC-536A-A512-E9391C02E66C},-71.007825975999936,42.392616155000042,29-21 (STREET_FEA 4272),STREET_FEA 4272,155,intersection_preferred_150_plus_ft,boston-sam,441979,1-15 Vallar Rd,Vallar Rd,42.39257964,-71.00725334,Faywood Avenue & Vallar Road,293,nearest_intersection
12787,27MH159,Airport Road,Near Airport Road & Cottage Street,IS,1193875200000,2713740195,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=connorsm,27MH159,,,U,U,,,,,1,,1301443200000,connorsm,1301443200000,{E8B19AAC-8DF3-57BF-9737-6DB7AA08367C},-71.029508520999968,42.375398544000063,STREET_FEA 2,STREET_FEA 2,332,intersection_preferred_150_plus_ft,boston-sam,347630,281 Bremen St,Bremen St,42.37532763,-71.03074111,Airport Road & Cottage Street,269,nearest_intersection
12788,28NH68,Saratoga St,615 Saratoga St,IS,865123200000,2814740010,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4090; METERED_FL=U; PLACEMENT=MIGRATED,28NH68,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{8DD2421B-31B0-5B3A-8B9E-D3C8C00F3738},-71.022367764999956,42.381769471000041,615 (STREET_FEA 4090),STREET_FEA 4090,32,derived_0_50_ft,boston-sam,391834,615 Saratoga St,Saratoga St,42.38170868,-71.02228058,Chaucer Street & Saratoga Street,81,nearest_address
12789,30OH114,Faywood Ave,171-185 Faywood Ave,IS,1213056000000,3015740018,,,GPS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=1629; METERED_FL=U; PLACEMENT=MIGRATED,30OH114,,,KE,KEK81-A,2008,,,,1,,1177632000000,denapolipd,1279670400000,{DB1B1368-44EB-58D5-8E85-7058B9F8FC8A},-71.006781964999959,42.392298098000026,1-9 (STREET_FEA 4272),STREET_FEA 4272,71,derived_50_100_ft,boston-sam,441978,171-185 Faywood Ave,Faywood Ave,42.39227852,-71.00652003,Faywood Avenue & Vallar Road,63,nearest_address
12794,26MH157,Elbow St,3 Elbow St,IS,878342400000,2613740180,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=947; METERED_FL=U; PLACEMENT=MIGRATED,26MH157,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{06A3158A-5387-5C7A-A65F-12742319A163},-71.038511045999940,42.370681852000075,4 OPP (STREET_FEA 1468),STREET_FEA 1468,13,derived_0_50_ft,boston-sam,52575,3 Elbow St,Elbow St,42.37064768,-71.03850158,Meridian Street & Paris Street,195,nearest_address
12795,26MH179,Porter St,220 Porter St,IS,,2613740194,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3171; METERED_FL=U; PLACEMENT=connorsm,26MH179,,,U,U,,,,,1,,1301443200000,connorsm,1301443200000,{42E8B569-5A93-5A95-B1AD-F7E16DDCED90},-71.030121174999977,42.371003597000026,156 (STREET_FEA 3360),STREET_FEA 3360,122,derived_100_150_ft,boston-sam,168866,220 Porter St,Porter St,42.37120474,-71.02975827,Porter Street & Tomahawk Drive,375,nearest_address
12798,28MH192,Lexington St,317 Lexington St,IS,,2813740026,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2537; METERED_FL=U; PLACEMENT=MIGRATED,28MH192,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1217894400000,{F048CFEF-3530-59B7-92C2-A31A2BC4646F},-71.027887626999984,42.381383658000061,317 OPP (STREET_FEA 12),STREET_FEA 12,72,derived_50_100_ft,boston-sam,85691,317 Lexington St,Lexington St,42.38119868,-71.02779058,East Eagle Street & Lexington Street,74,nearest_address
12799,27MH155,Lubec Street,Near Lubec Street & Porter Street,IS,1193875200000,2713740191,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3171; METERED_FL=U; PLACEMENT=connorsm,27MH155,,,U,U,,,,,1,,1301443200000,connorsm,1301443200000,{471F54FE-96E6-5BD6-A4F8-3B570BC07E2D},-71.031770205999976,42.371835181000051,156 (STREET_FEA 3360),STREET_FEA 3360,264,intersection_preferred_150_plus_ft,boston-sam,112045,156-204 Porter St,Porter St,42.37131868,-71.03246058,Lubec Street & Porter Street,349,nearest_intersection
12811,27MH132,Chelsea St,241 Chelsea St,IS,,2713740034,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=701; METERED_FL=U; PLACEMENT=MIGRATED,27MH132,,,KE,KEK81-A,1998,,,,1,,1177632000000,denapolipd,1217894400000,{C997E8F1-F1BD-55E7-97E3-7C906C2BB469},-71.031791969999972,42.375788114000045,241 (STREET_FEA 947),STREET_FEA 947,24,derived_0_50_ft,boston-sam,30432,241 Chelsea St,Chelsea St,42.37575268,-71.03171458,Brooks Street & Chelsea Street,50,nearest_address
12813,27MH52,Chelsea St,111-115 Chelsea St,IS,378691200000,2713740139,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3360; METERED_FL=U; PLACEMENT=MIGRATED,27MH52,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{BF5559D0-9C94-5C8F-9CF1-BE59D4DA114C},-71.035378196999943,42.372706989000051,111-115 (STREET_FEA 947),STREET_FEA 947,38,derived_0_50_ft,boston-sam,30308,111-115 Chelsea St,Chelsea St,42.37264868,-71.03526058,Chelsea Street & Porter Street,29,nearest_address
12814,29OH74,Bayswater St,50 Bayswater St,IS,,2915740085,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3742; METERED_FL=U; PLACEMENT=MIGRATED,29OH74,,,DA,ADB-62-B,1980,,,,1,,1177632000000,blundonr,1255478400000,{8624DDDD-04D1-565F-8661-A4CA7F28E0DA},-71.004894078999939,42.384854401000041,46 (STREET_FEA 439),STREET_FEA 439,73,derived_50_100_ft,boston-sam,9259,50 Bayswater St,Bayswater St,42.38480868,-71.00463058,Bayswater Street & Saint Andrew Road,224,nearest_address
12815,26MH30,Marginal St,18 Marginal St,IS,,2613740111,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2702; METERED_FL=U; PLACEMENT=MIGRATED,26MH30,,,MH,MH129,1973,,,,1,,1177632000000,denapolipd,1217894400000,{43D9CC59-A0BA-5564-8682-55BFEDA5B7DF},-71.039698779999981,42.367595891000065,30 (STREET_FEA 46),STREET_FEA 46,68,derived_50_100_ft,boston-sam,174271,18 Marginal St,Marginal St,42.36753219,-71.03993610,Marginal Street & South Bremen Street,193,nearest_address
12897,29MH4,Meridian St,462 Meridian St,IS,1222473600000,2913740020,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2824; METERED_FL=U; PLACEMENT=MIGRATED,29MH4,,,KE,KEK81-A,1900,,,,1,,1177632000000,chalmersh,1279065600000,{F106FAA0-0A56-587C-A2A7-46B7808CF7C8},-71.039443288999962,42.382655306000061,STREET_FEA 1102,STREET_FEA 1102,75,derived_50_100_ft,boston-sam,167643,462 Meridian St,Meridian St,42.38245759,-71.03951806,Condor Street & Meridian Street,37,nearest_address
12926,28MH188,E Eagle St,280 E Eagle St,IS,,2813740028,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=12; METERED_FL=U; PLACEMENT=MIGRATED,28MH188,,,KE,KEK81-A,2014,,,,1,,1177632000000,connorsm,1217894400000,{E62CE0A2-42B7-54F7-85F7-5AC966FF2677},-71.030130272999941,42.381390499000076,239 OPP (STREET_FEA 4220),STREET_FEA 4220,82,derived_50_100_ft,boston-sam,50712,280 E Eagle St,E Eagle St,42.38147868,-71.03041058,East Eagle Street & Glendon Street,41,nearest_address
12949,29MH2,Condor St,5 Condor St,IS,1222473600000,2913740023,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=588; METERED_FL=U; PLACEMENT=MIGRATED,29MH2,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1279497600000,{6B689AD5-C2A4-52F6-AE14-1E10EC893BD1},-71.040323554999986,42.382646075000025,5 OPP (STREET_FEA 1102),STREET_FEA 1102,93,derived_50_100_ft,boston-sam,42051,5 Condor St,Condor St,42.38247868,-71.04006059,Border Street & Condor Street,29,nearest_address
12956,30OH130,Waldemar Ave,114 Waldemar Ave,IS,,3015740015,,,GPS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=1188; METERED_FL=U; PLACEMENT=MIGRATED,30OH130,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{B69361A2-8F3C-57BB-9179-119ACD8418D7},-71.003284212999972,42.392406022000046,116 OPP (STREET_FEA 4341),STREET_FEA 4341,85,derived_50_100_ft,boston-sam,460044,114 Waldemar Ave,Waldemar Ave,42.39218648,-71.00339510,Crestway Road & Faywood Avenue,410,nearest_address
12999,30PH16,Bennington St,1233 Bennington St,IS,189302400000,3016740014,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2471; METERED_FL=U; PLACEMENT=MIGRATED,30PH16,,,MU,MUCENT,1999,,,,1,,1177632000000,mulline,1217894400000,{9B2A57CC-74A5-55F2-9424-140F54DDB070},-70.996765896999989,42.390125578000038,1233 (STREET_FEA 503),STREET_FEA 503,80,derived_50_100_ft,boston-sam,14605,1233 Bennington St,Bennington St,42.38990868,-70.99673057,Bennington Street & Leverett Avenue,124,nearest_address
13075,26LH24,Lewis St,2 Lewis St,IS,,2612740076,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2528; METERED_FL=U; PLACEMENT=MIGRATED,26LH24,,,MU,MUCENT,1981,,,,1,,1177632000000,blundonr,1435795200000,{FDDDC6F3-5D6B-5725-975E-A5B55B92423E},-71.041530027999954,42.366487580000069,29 (STREET_FEA 2702),STREET_FEA 2702,53,derived_50_100_ft,boston-sam,167033,2 Lewis St,Lewis St,42.36652228,-71.04133699,East Pier Drive & Lewis Street,35,nearest_address
13076,30OH84,Orient Ave,183 Orient Ave,IS,,3015740057,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1385; METERED_FL=U; PLACEMENT=MIGRATED,30OH84,,,MU,MUCENT,1993,,,,1,,1177632000000,mulline,1217894400000,{D35B152D-0CFD-54AB-8F00-4B3102AB034D},-71.007420315999980,42.390810656000042,177 (STREET_FEA 3167),STREET_FEA 3167,56,derived_50_100_ft,boston-sam,105583,183 Orient Ave,Orient Ave,42.39095868,-71.00747058,Drumlin Road & Orient Avenue,282,nearest_address
13083,30PH12,Bennington St,1193 Bennington St,IS,,3016740034,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=353; METERED_FL=U; PLACEMENT=MIGRATED,30PH12,,,MU,MUCENT,1978,,,,1,,1177632000000,mulline,1217894400000,{54CA6B0F-C21B-5E82-94C4-564D10F5F497},-70.998348460999978,42.388916176000066,1193 (STREET_FEA 503),STREET_FEA 503,69,derived_50_100_ft,boston-sam,14592,1193 Bennington St,Bennington St,42.38872868,-70.99830057,Orient Avenue & Walley Street,247,nearest_address
13084,28NH18,Chelsea St,401A-401 Chelsea St,IS,,2814740081,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3875; METERED_FL=U; PLACEMENT=MIGRATED,28NH18,,,MU,MUCENT,1976,,,,1,,1177632000000,chalmersh,1217894400000,{0E8DAF15-8609-5D44-B4DC-D8059992BF62},-71.027243159999955,42.379700302000060,399 (STREET_FEA 947),STREET_FEA 947,45,derived_0_50_ft,boston-sam,163248,401A-401 Chelsea St,Chelsea St,42.37965419,-71.02708718,Chelsea Street & Shelby Street,66,nearest_address
13085,27MH28,William C Kelly Sq,16-17 William C Kelly Sq,IS,,2713740082,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3360; METERED_FL=U; PLACEMENT=MIGRATED,27MH28,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1217894400000,{16B55673-5105-5832-8E48-B4B091AAB274},-71.038849952999954,42.374695689000077,17-16 (STREET_FEA 2824),STREET_FEA 2824,31,derived_0_50_ft,boston-sam,151121,16-17 William C Kelly Sq,William C Kelly Sq,42.37467439,-71.03873966,Bennington Street & Porter Street,65,nearest_address
13086,28MH154,Lexington St,250 Lexington St,IS,,2813740078,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3381; METERED_FL=U; PLACEMENT=MIGRATED,28MH154,,,MU,MUCENT,1991,,,,1,,1177632000000,connorsm,1217894400000,{C8E9C4FD-25EF-5CBE-9E4B-15118D1EE4B1},-71.030788470999937,42.380380414000058,250 (STREET_FEA 2537),STREET_FEA 2537,35,derived_0_50_ft,boston-sam,85625,250 Lexington St,Lexington St,42.38034868,-71.03091058,Lexington Street & Prescott Street,52,nearest_address
13087,30OH76,Orient Ave,75-79 Orient Ave,IS,,3015740080,,,GIS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=443; METERED_FL=U; PLACEMENT=MIGRATED,30OH76,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{E6B70422-1694-5AA6-AAB1-3B40E098CCD5},-71.002246382999942,42.390167005000080,72 OPP (STREET_FEA 3167),STREET_FEA 3167,81,derived_50_100_ft,boston-sam,105636,75-79 Orient Ave,Orient Ave,42.39028868,-71.00250057,Beachview Road & Orient Avenue,78,nearest_address
13088,28NH26,Chelsea St,433 Chelsea St,IS,,2814740040,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=12; METERED_FL=U; PLACEMENT=MIGRATED,28NH26,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1217894400000,{EC948269-D48D-57B1-B25F-688E3292BD9B},-71.025657481999986,42.381067166000037,435 (STREET_FEA 947),STREET_FEA 947,27,derived_0_50_ft,boston-sam,30566,433 Chelsea St,Chelsea St,42.38099868,-71.02562058,Chelsea Street & East Eagle Street,73,nearest_address
13089,27MH108,Brooks St,2 Brooks St,IS,,2713740050,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=659; METERED_FL=U; PLACEMENT=MIGRATED,27MH108,,,WA,WAWB67P,1987,,,,1,,1177632000000,denapolipd,1217894400000,{D45892DA-7438-514F-8902-DFB28B518DB1},-71.031464761999985,42.375369782000064,2 (STREET_FEA 701),STREET_FEA 701,14,derived_0_50_ft,boston-sam,22473,2 Brooks St,Brooks St,42.37537177,-71.03151569,Bremen Street & Brooks Street,30,nearest_address
13090,27MH134,Chelsea St,263 Chelsea St,IS,,2713740013,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=701; METERED_FL=U; PLACEMENT=MIGRATED,27MH134,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1217894400000,{AB820F01-6A5A-516C-8528-118BBF227D48},-71.031138566999971,42.376343845000065,263 (STREET_FEA 947),STREET_FEA 947,20,derived_0_50_ft,boston-sam,30445,263 Chelsea St,Chelsea St,42.37631868,-71.03107058,Chelsea Street & Putnam Street,297,nearest_address
13091,30OH4,Boardman St,37 Boardman St,IS,,3015740135,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=322; METERED_FL=U; PLACEMENT=MIGRATED,30OH4,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{C8CD3C42-2268-5908-9860-182446C000FA},-71.009265110999934,42.388144655000076,37 (STREET_FEA 576),STREET_FEA 576,53,derived_50_100_ft,boston-sam,16684,37 Boardman St,Boardman St,42.38827868,-71.00919058,Boardman Street & Saratoga Street Circle,489,nearest_address
