objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
8557,16KH140,Doris St,25 Doris St,IS,,1611740127,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1358; METERED_FL=U; PLACEMENT=MIGRATED,16KH140,,,MU,MUCENT,2003,,,,1,,1177632000000,connorsm,1225065600000,{D01F6749-96DC-5700-90D0-E5CEFE6F581A},-71.057566818999987,42.313563496000029,27 (STREET_FEA 1362),STREET_FEA 1362,39,derived_0_50_ft,boston-sam,49136,25 Doris St,Doris St,42.31363955,-71.05746689,Dorchester Avenue & Doris Street,133,nearest_address
8573,16JH54,Quincy St,205 Quincy St,IS,,1610740140,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2737; METERED_FL=U; PLACEMENT=MIGRATED,16JH54,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231372800000,{BE740DE6-8432-5D5F-B84C-2C951A001656},-71.074929545999964,42.312900931000058,207 (STREET_FEA 3493),STREET_FEA 3493,38,derived_0_50_ft,boston-sam,114029,205 Quincy St,Quincy St,42.31283047,-71.07503220,Mascoma Street & Quincy Street,89,nearest_address
8575,11KH158,Helena Rd,15 Helena Rd,IS,,1111740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=130; METERED_FL=U; PLACEMENT=MIGRATED,11KH158,,,KE,KEK81-A,2010,,,,1,,1177632000000,pullenn,1273104000000,{FB3CD8E5-7B9D-5C66-A7FB-BEF464061AE5},-71.055551410999954,42.286672916000043,12 OPP (STREET_FEA 2102),STREET_FEA 2102,49,derived_0_50_ft,boston-sam,72559,15 Helena Rd,Helena Rd,42.28675866,-71.05569059,Adams Street & Oakton Avenue,271,nearest_address
8576,10JH59,Milton Ave,177-179 Milton Ave,IS,,1010740157,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1049; METERED_FL=U; PLACEMENT=MIGRATED,10JH59,,,US,USSEN,1981,,,,1,,1177632000000,blundonr,1255478400000,{F335A859-9585-50C1-9660-0E0C0401FF97},-71.075023837999936,42.278739351000070,173-175 (STREET_FEA 2863),STREET_FEA 2863,45,derived_0_50_ft,boston-sam,95707,177-179 Milton Ave,Milton Ave,42.27867766,-71.07516859,Codman Hill Avenue & Milton Avenue,90,nearest_address
8578,13IH28,Angell St,46 Angell St,IS,817776000000,1309740087,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=230; METERED_FL=U; PLACEMENT=MIGRATED,13IH28,,,KE,KEK81-A,1995,,,,1,,1177632000000,connorsm,1233878400000,{591791D9-40C7-5465-A8E7-93BBC51B5FC7},-71.089035927999987,42.296671105000030,46 (STREET_FEA 253),STREET_FEA 253,39,derived_0_50_ft,boston-sam,3606,46 Angell St,Angell St,42.29666866,-71.08918060,Blue Hill Avenue & Calder Street,412,nearest_address
8593,16KH94,Peverell St,18 Peverell St,IS,707356800000,1611740123,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3772; METERED_FL=U; PLACEMENT=MIGRATED,16KH94,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1228348800000,{1078AFFE-B618-5839-B653-703FBFFB2599},-71.061098454999978,42.313665032000074,14 (STREET_FEA 3294),STREET_FEA 3294,49,derived_0_50_ft,boston-sam,109916,18 Peverell St,Peverell St,42.31369866,-71.06092059,Peverell Street & Salcombe Street,231,nearest_address
8594,15KH34,Percival St,6 Percival St,IS,,1511740080,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3279; METERED_FL=U; PLACEMENT=MIGRATED,15KH34,,,MU,MUCENT,2005,,,,1,,1177632000000,denapolipd,1220918400000,{E2F618D0-9F92-5581-A8AB-DF58BACB4CE1},-71.064606346999938,42.308191568000041,315 OPP (STREET_FEA 1454),STREET_FEA 1454,130,derived_100_150_ft,boston-sam,109211,6 Percival St,Percival St,42.30796866,-71.06423059,Church Street & Percival Street,28,nearest_address
8595,15LH6,Savin Hill Ave,136 Savin Hill Ave,IS,880070400000,1512740063,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2223; METERED_FL=U; PLACEMENT=MIGRATED,15LH6,,,KE,KEK81-A,1998,,,,1,,1177632000000,denapolipd,1224720000000,{CE99F7D7-9903-5967-B986-74DCB8DF3A3B},-71.052286732999960,42.310699207000027,136 (STREET_FEA 3801),STREET_FEA 3801,49,derived_0_50_ft,boston-sam,123177,136 Savin Hill Ave,Savin Hill Ave,42.31081866,-71.05220059,Hubbardston Road & Savin Hill Avenue,74,nearest_address
8596,11IH14,Morton St,676 Morton St,IS,1176422400000,1109740137,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,11IH14,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1230076800000,{3D82B1EC-B4A8-5D72-9ADB-084636BAE0EF},-71.092699835999952,42.285322709000070,11 (STREET_FEA 3566),STREET_FEA 3566,60,derived_50_100_ft,boston-sam,97760,676 Morton St,Morton St,42.28515866,-71.09268060,Morton Street & Rhoades Street,65,nearest_address
8606,17KH224,Conrad St,9 Conrad St,IS,938131200000,1711740239,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4063; METERED_FL=U; PLACEMENT=MIGRATED,17KH224,,,KE,KEK81-A,1997,,,,1,,1177632000000,denapolipd,1220918400000,{DD075AE3-4475-55C9-A230-9BB4E885C08D},-71.062358190999987,42.318894098000044,9 (STREET_FEA 1108),STREET_FEA 1108,42,derived_0_50_ft,boston-sam,42207,9 Conrad St,Conrad St,42.31898867,-71.06227059,Conrad Street & Sumner Street,234,nearest_address
8607,10IH96,Morton St,808 Morton St,IS,1102896000000,1009740058,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4296; METERED_FL=U; PLACEMENT=MIGRATED,10IH96,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1235779200000,{0E46CE3C-A34E-50E4-8AA1-A4A9318FED08},-71.087672476999956,42.282171745000028,815-819 OP (STREET_FEA 2931),STREET_FEA 2931,50,derived_0_50_ft,boston-sam,97805,808 Morton St,Morton St,42.28228589,-71.08757186,Morton Street & Verrill Street,76,nearest_address
8619,17KH60,Elder St,14 Elder St,IS,,1711740077,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=848; METERED_FL=U; PLACEMENT=MIGRATED,17KH60,,,KE,KEK81-A,2004,,,,1,,1177632000000,denapolipd,1220918400000,{4F5D52C6-12B3-5786-B25E-7D0E5699DB4A},-71.063237340999933,42.320275481000067,14 (STREET_FEA 1469),STREET_FEA 1469,31,derived_0_50_ft,boston-sam,52584,14 Elder St,Elder St,42.32023867,-71.06334059,Cawfield Street & Elder Street,133,nearest_address
8622,16KH18,Glen St,9 Glen St,IS,,1611740171,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1837; METERED_FL=U; PLACEMENT=MIGRATED,16KH18,,,US,USSEN,1982,,,,1,,1177632000000,denapolipd,1220918400000,{6CDDB225-3339-567C-8C9B-393C946AD088},-71.066880845999947,42.312486967000041,15 (STREET_FEA 1831),STREET_FEA 1831,54,derived_50_100_ft,boston-sam,63995,9 Glen St,Glen St,42.31249866,-71.06708059,Glen Street & Glendale Street,192,nearest_address
8629,10KH34,Dorchester Ave,2076-2080 Dorchester Ave,IS,,1011740124,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1771; METERED_FL=U; PLACEMENT=MIGRATED,10KH34,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231718400000,{706308FE-BB4B-58BE-BFC2-412975A6689F},-71.065815591999979,42.279820662000077,2076-2080 (STREET_FEA 1360),STREET_FEA 1360,37,derived_0_50_ft,boston-sam,48484,2076-2080 Dorchester Ave,Dorchester Ave,42.27971866,-71.06581059,Dorchester Avenue & Gallivan Boulevard,48,nearest_address
8630,10KH40,Gallivan Blvd,341-345 Gallivan Blvd,IS,849398400000,1011740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=461; METERED_FL=U; PLACEMENT=MIGRATED,10KH40,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231718400000,{BDD194F0-5FF8-57A9-8808-83E1280DA5AB},-71.064057582999965,42.280334581000034,341-345 (STREET_FEA 1771),STREET_FEA 1771,36,derived_0_50_ft,boston-sam,62274,341-345 Gallivan Blvd,Gallivan Blvd,42.28026166,-71.06396759,Becket Street & Gallivan Boulevard,41,nearest_address
8640,16JH186,Sayward St,13 Sayward St,IS,904003200000,1610740092,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=540; METERED_FL=U; PLACEMENT=MIGRATED,16JH186,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1271808000000,{662B1408-1B18-5C2B-BC57-0F4796B322AA},-71.068785394999964,42.314057800000057,13 (STREET_FEA 3812),STREET_FEA 3812,57,derived_50_100_ft,boston-sam,123727,13 Sayward St,Sayward St,42.31418866,-71.06867059,Bird Street & Sayward Street,179,nearest_address
8642,10JH66,Mora St,85 Mora St,IS,,1010740050,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2863; METERED_FL=U; PLACEMENT=MIGRATED,10JH66,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{59018A8C-7AEC-5767-BACA-7A5C5E2A5A7E},-71.075030879999986,42.281860142000028,85 (STREET_FEA 2918),STREET_FEA 2918,34,derived_0_50_ft,boston-sam,97291,85 Mora St,Mora St,42.28194866,-71.07507059,Milton Avenue & Mora Street,261,nearest_address
8649,14IH52,Wolcott St,44 Wolcott St,IS,,1409740050,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1545; METERED_FL=U; PLACEMENT=MIGRATED,14IH52,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1231891200000,{43EF19BD-C2B7-5853-997D-7B92C807CA70},-71.081918511999959,42.302367832000073,44 (STREET_FEA 4598),STREET_FEA 4598,39,derived_0_50_ft,boston-sam,151172,44 Wolcott St,Wolcott St,42.30241866,-71.08179059,Erie Street & Wolcott Street,161,nearest_address
8653,10JH75,Fairmount St,98 Fairmount St,IS,,1010740101,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2863; METERED_FL=U; PLACEMENT=MIGRATED,10JH75,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1230249600000,{5EBA2283-AB72-51C0-90A3-DD973968D9A7},-71.075236907999965,42.280353927000078,98 (STREET_FEA 1599),STREET_FEA 1599,42,derived_0_50_ft,boston-sam,55855,98 Fairmount St,Fairmount St,42.28023866,-71.07523059,Fairmount Street & Milton Avenue,62,nearest_address
8658,17KH38,Wendover St,35 Wendover St,IS,,1711740124,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3490; METERED_FL=U; PLACEMENT=MIGRATED,17KH38,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{EA41AE08-58BB-5A84-8A09-847DA81F1412},-71.065625041999965,42.319238614000028,35 (STREET_FEA 4445),STREET_FEA 4445,38,derived_0_50_ft,boston-sam,147651,35 Wendover St,Wendover St,42.31916867,-71.06552059,Belden Street & Holden Street,168,nearest_address
8660,14KH112,Adams St,249-257 Adams St,IS,1036627200000,1411740179,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1336; METERED_FL=U; PLACEMENT=MIGRATED,14KH112,,,MU,MUCENT,1998,,,,1,,1177632000000,blundonr,1255478400000,{DD5299D0-2DA0-5B4E-BB2A-F5D4E1ABCD29},-71.059300858999961,42.300598452000031,249-257 (STREET_FEA 130),STREET_FEA 130,24,derived_0_50_ft,boston-sam,617,249-257 Adams St,Adams St,42.30056766,-71.05937759,Adams Street & Dickens Street,21,nearest_address
8669,11IH174,Callender St,227 Callender St,IS,1436918400000,1109740010,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=327; METERED_FL=U; PLACEMENT=MIGRATED,11IH174,,,KE,KEK81-A,2012,,,,1,,1177632000000,chalmersh,1448409600000,{8560C5CD-48FE-5271-B4A4-DAFAF26E96C6},-71.088689104999958,42.288814435000063,227 (STREET_FEA 781),STREET_FEA 781,48,derived_0_50_ft,boston-sam,24836,227 Callender St,Callender St,42.28888866,-71.08854060,Ashton Street & Callender Street,19,nearest_address
8683,14IH88,Pasadena Rd,28 Pasadena Rd,IS,,1409740004,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3086; METERED_FL=U; PLACEMENT=MIGRATED,14IH88,,,US,USMET250,1989,,,,1,,1177632000000,chalmersh,1231891200000,{27E83A49-1D62-5E7E-9002-F83B8680C0CB},-71.083041842999933,42.305408437000040,28 (STREET_FEA 3244),STREET_FEA 3244,47,derived_0_50_ft,boston-sam,108438,28 Pasadena Rd,Pasadena Rd,42.30527866,-71.08305059,Normandy Street & Pasadena Road,32,nearest_address
8687,13JH184,Westville St,9 Westville St,IS,1054425600000,1310740004,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=609; METERED_FL=U; PLACEMENT=MIGRATED,13JH184,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1230076800000,{B3913C20-D0AF-5742-9AF0-7C204809E354},-71.071636542999954,42.299963407000064,18 OPP (STREET_FEA 4486),STREET_FEA 4486,43,derived_0_50_ft,boston-sam,148960,9 Westville St,Westville St,42.29984866,-71.07167059,Bowdoin Street & Westville Street,179,nearest_address
8697,10IH94,Wildwood St,47 Wildwood St,IS,675734400000,1009740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,10IH94,,,MU,MUCENT,2003,,,,1,,1177632000000,denapolipd,1230249600000,{EC0B77CD-5E21-51F1-9D87-FDFDA09DF64F},-71.088305368999954,42.283314889000053,47 (STREET_FEA 4527),STREET_FEA 4527,43,derived_0_50_ft,boston-sam,149735,47 Wildwood St,Wildwood St,42.28342866,-71.08835060,Morton Street & Wildwood Street,213,nearest_address
8700,10JH90,Stockton St,9 Stockton St,IS,,1010740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4399; METERED_FL=U; PLACEMENT=MIGRATED,10JH90,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1230249600000,{57EE3095-1423-5E29-B288-D84C7167175F},-71.072454535999952,42.282949431000077,9 (STREET_FEA 4011),STREET_FEA 4011,44,derived_0_50_ft,boston-sam,130794,9 Stockton St,Stockton St,42.28306866,-71.07244059,Bailey Street & Washington Street,290,nearest_address
8706,10JH62,Stockton St,69 Stockton St,IS,,1010740034,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2863; METERED_FL=U; PLACEMENT=MIGRATED,10JH62,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1230249600000,{6638E38C-C473-5834-89A6-5049403FD7E1},-71.075419790999945,42.282380552000063,69 (STREET_FEA 4011),STREET_FEA 4011,43,derived_0_50_ft,boston-sam,130791,69 Stockton St,Stockton St,42.28249866,-71.07543059,Milton Avenue & Stockton Street,195,nearest_address
8707,11KH16,Ashmont St,162 Ashmont St,IS,,1111740118,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=156; METERED_FL=U; PLACEMENT=MIGRATED,11KH16,,,KE,KEK81-A,1995,,,,1,,1177632000000,connorsm,1233187200000,{998E2406-4B69-5E7E-8745-3CFEB27EF86C},-71.064921594999987,42.285598170000071,166 (STREET_FEA 326),STREET_FEA 326,52,derived_50_100_ft,boston-sam,5331,162 Ashmont St,Ashmont St,42.28568866,-71.06507059,Ashmont Street & Dorchester Avenue,163,nearest_address
8708,12JH148,Lyndhurst St,12 Lyndhurst St,IS,,1210740072,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4399; METERED_FL=U; PLACEMENT=MIGRATED,12JH148,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1244505600000,{6C2924AD-159F-5515-939E-B21A08F2BEDD},-71.071337452999956,42.292378314000075,12 (STREET_FEA 2632),STREET_FEA 2632,64,derived_50_100_ft,boston-sam,87865,12 Lyndhurst St,Lyndhurst St,42.29253866,-71.07124059,Lyndhurst Street & Washington Street,120,nearest_address
8709,12KH8,Welles Ave,109 Welles Ave,IS,,1211740181,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2800; METERED_FL=U; PLACEMENT=MIGRATED,12KH8,,,MU,MUCENT,2004,,,,1,,1177632000000,mulline,1232496000000,{61CD8AD7-F1CF-5E1D-9AF0-8486030F8BE9},-71.065476438999951,42.289413308000064,109 (STREET_FEA 4435),STREET_FEA 4435,49,derived_0_50_ft,boston-sam,147307,109 Welles Ave,Welles Ave,42.28927866,-71.06549059,Melbourne Street & Welles Avenue,62,nearest_address
8710,13IH153,Shandon Rd,101-113 Shandon Rd,IS,,1309740168,,,GPS,,,,,BWSC,SERVICE_AR=U; CROSS_STRE=230; METERED_FL=U; PLACEMENT=mulline,13IH153,,,U,U,,,,,1,,1247616000000,BlundoNR,1316304000000,{D9CC65DE-B8F4-59E0-B94A-C1D87D076F45},-71.091469021999956,42.296145237000076,STREET_FEA 1732,STREET_FEA 1732,83,derived_50_100_ft,boston-sam,350743,101-113 Shandon Rd,Shandon Rd,42.29605144,-71.09174965,Franklin Hill Avenue & Shandon Road,191,nearest_address
8711,10JH64,Stockton St,45 Stockton St,IS,,1010740026,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4399; METERED_FL=U; PLACEMENT=MIGRATED,10JH64,,,MU,MUCENT,2002,,,,1,,1177632000000,denapolipd,1230249600000,{0AEE0A8C-621F-5A4B-848A-341622D54EB2},-71.074404918999960,42.282572401000039,45 (STREET_FEA 4011),STREET_FEA 4011,50,derived_0_50_ft,boston-sam,130773,45 Stockton St,Stockton St,42.28270866,-71.07440059,Maxwell Street & Milton Avenue,473,nearest_address
8713,11IH200,Norfolk Ter,5-5A Norfolk Ter,IS,-1356998400000,1109740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,11IH200,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1231804800000,{D3E2A4B7-9D9B-572A-A3B1-1F30C374D491},-71.080439834999936,42.286153930000069,4 OPP (STREET_FEA 5544),STREET_FEA 5544,50,derived_0_50_ft,boston-sam,355167,5-5A Norfolk Ter,Norfolk Ter,42.28626367,-71.08054921,Norfolk Street & Norfolk Terrace,151,nearest_address
8717,14JH166,Homes Ave,50 Homes Ave,IS,662688000000,1410740085,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4192; METERED_FL=U; PLACEMENT=MIGRATED,14JH166,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1244505600000,{53422469-157B-5B8D-A104-D2638FD5D87D},-71.069022512999936,42.302967054000078,50 (STREET_FEA 2193),STREET_FEA 2193,47,derived_0_50_ft,boston-sam,75043,50 Homes Ave,Homes Ave,42.30306866,-71.06913059,Delano Street & Levant Street,198,nearest_address
8723,18KH20,Boston St,223 Boston St,IS,,1811740137,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1002; METERED_FL=U; PLACEMENT=MIGRATED,18KH20,,,US,USSEN,1985,,,,1,,1177632000000,chalmersh,1436918400000,{AF8A21BE-ED53-5657-B2CA-A6DB9B0FE797},-71.061195643999952,42.322207649000063,227 (STREET_FEA 589),STREET_FEA 589,54,derived_50_100_ft,boston-sam,17133,223 Boston St,Boston St,42.32230867,-71.06134059,Boston Street & Mayhew Street,69,nearest_address
8725,11JH94,Wentworth Ter,18 Wentworth Ter,IS,,1110740098,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4450; METERED_FL=U; PLACEMENT=MIGRATED,11JH94,,,KE,KEK81-A,2008,,,,1,,1177632000000,denapolipd,1250035200000,{672B26EA-3444-56F5-9587-FFE2085E1856},-71.073928340999942,42.286462401000051,19 OPP (STREET_FEA 4451),STREET_FEA 4451,82,derived_50_100_ft,boston-sam,147843,18 Wentworth Ter,Wentworth Ter,42.28664866,-71.07410059,Dunbar Avenue & Wentworth Terrace,189,nearest_address
8726,17KH154,Saint Margaret St,26 Saint Margaret St,IS,,1711740235,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=589; METERED_FL=U; PLACEMENT=MIGRATED,17KH154,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1436918400000,{8E0F83DA-D3D1-5D97-B988-67C867068696},-71.059299631999977,42.321895560000030,24 (STREET_FEA 3760),STREET_FEA 3760,38,derived_0_50_ft,boston-sam,121318,26 Saint Margaret St,Saint Margaret St,42.32196867,-71.05920059,Greenhalge Street & Roseclair Street,414,nearest_address
8733,16JH205,Lawrence Ave,25 Lawrence Ave,IS,707356800000,1610740129,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,16JH205,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231372800000,{19062454-7677-5CC4-A6AD-721B3DF28F1C},-71.078965303999951,42.313094556000067,25 (STREET_FEA 2475),STREET_FEA 2475,42,derived_0_50_ft,boston-sam,84518,25 Lawrence Ave,Lawrence Ave,42.31303866,-71.07910059,Blue Hill Avenue & Lawrence Avenue,208,nearest_address
8747,16KH200,Savin Hill Ave,102-110 Savin Hill Ave,IS,,1611740199,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2847; METERED_FL=U; PLACEMENT=MIGRATED,16KH200,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1225065600000,{98C3A501-7F01-5793-BFFE-4C6E45E5540F},-71.054060835999962,42.311864852000042,100 (STREET_FEA 3801),STREET_FEA 3801,68,derived_50_100_ft,boston-sam,123159,102-110 Savin Hill Ave,Savin Hill Ave,42.31182298,-71.05381564,Midland Street & Savin Hill Avenue,83,nearest_address
8750,10KH32,Brookvale St,10 Brookvale St,IS,,1011740139,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3247; METERED_FL=U; PLACEMENT=MIGRATED,10KH32,,,DA,ADB-84-B,1986,,,,1,,1177632000000,denapolipd,1250035200000,{6D8E508C-84C8-57B7-9110-71BC4E1C1D2E},-71.065287384999976,42.278986535000058,10 (STREET_FEA 705),STREET_FEA 705,36,derived_0_50_ft,boston-sam,22661,10 Brookvale St,Brookvale St,42.27888866,-71.06529059,Brookvale Street & Patterson Street,28,nearest_address
8752,16KH156,Dorchester Ave,1019 Dorchester Ave,IS,,1611740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2771; METERED_FL=U; PLACEMENT=MIGRATED,16KH156,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1220918400000,{F900AD5C-FC90-5E19-A18B-34FC905E4011},-71.056777549999936,42.316018389000078,1019 (STREET_FEA 1358),STREET_FEA 1358,43,derived_0_50_ft,boston-sam,48155,1019 Dorchester Ave,Dorchester Ave,42.31598867,-71.05693059,Dorchester Avenue & Mayfield Street,117,nearest_address
8753,12LH110,Conley Street,Near Conley Street & Tenean Street,IS,1225065600000,1212740101,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2470; METERED_FL=U; PLACEMENT=MIGRATED,12LH110,,,KE,KEK81-A,2008,,,,1,,1177632000000,mulline,1396656000000,{1E87F15E-779C-5759-B15C-BB5AEE535972},-71.042993037999963,42.290235974000041,80 (STREET_FEA 4128),STREET_FEA 4128,375,intersection_preferred_150_plus_ft,boston-sam,171923,1022-1030 William T Morrissey Blvd,William T Morrissey Blvd,42.29038171,-71.04437057,Conley Street & Tenean Street,72,nearest_intersection
8758,11LH3,Wenlock Rd,31 Wenlock Rd,IS,,1112740143,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2874; METERED_FL=U; PLACEMENT=MIGRATED,11LH3,,,US,USMET250,1997,,,,1,,1177632000000,connorsm,1233705600000,{7421A035-954E-5E3B-B1FC-11B692B6C7C0},-71.048820397999975,42.283860128000072,31-45 (STREET_FEA 4010),STREET_FEA 4010,31,derived_0_50_ft,boston-sam,378810,31 Wenlock Rd,Wenlock Rd,42.28391785,-71.04873814,Gallivan Boulevard & Wenlock Road,196,nearest_address
8759,11LH38,Stock St,12 Stock St,IS,1284681600000,1112740135,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2874; METERED_FL=U; PLACEMENT=MIGRATED,11LH38,,,KE,KEK81-A,2010,,,,1,,1177632000000,chalmersh,1329868800000,{CBE33A86-423B-545B-873B-AA3D8CCFE2CD},-71.049045010999976,42.284340881000048,12 (STREET_FEA 4010),STREET_FEA 4010,40,derived_0_50_ft,boston-sam,130723,12 Stock St,Stock St,42.28438866,-71.04891058,Minot Street & Stock Street,289,nearest_address
8800,14JH2,Greenwood St,46 Greenwood St,IS,,1410740171,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2017; METERED_FL=U; PLACEMENT=MIGRATED,14JH2,,,MU,MUCENT,2000,,,,1,,1177632000000,chalmersh,1409184000000,{0A09BCFF-7411-58D0-AE48-52EE3C611184},-71.079820684999959,42.300500663000037,46 (STREET_FEA 1933),STREET_FEA 1933,43,derived_0_50_ft,boston-sam,66986,46 Greenwood St,Greenwood St,42.30048866,-71.07966059,Greenwood Street & Harlem Street,25,nearest_address
8805,14JH4,Greenwood St,21 Greenwood St,IS,,1410740149,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1714; METERED_FL=U; PLACEMENT=MIGRATED,14JH4,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{64801BF1-F4D8-5512-A8A8-459BC5528217},-71.079826373999936,42.301301437000063,21 (STREET_FEA 1933),STREET_FEA 1933,37,derived_0_50_ft,boston-sam,66975,21 Greenwood St,Greenwood St,42.30139866,-71.07986059,Fowler Street & Greenwood Street,34,nearest_address
8833,14JH138,Olney St,112-114 Olney St,IS,,1410740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3155; METERED_FL=U; PLACEMENT=MIGRATED,14JH138,,,KE,KEK81-A,1997,,,,1,,1177632000000,chalmersh,1231891200000,{23960B21-2DF0-517E-9D39-A6CDA0479484},-71.074092298999972,42.304826321000064,211-213 (STREET_FEA 1800),STREET_FEA 1800,101,derived_100_150_ft,boston-sam,105277,112-114 Olney St,Olney St,42.30461866,-71.07434059,Geneva Avenue & Olney Street,29,nearest_address
