objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
8567,9HH64,Almont St,24-26 Almont St,IS,,908740085,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,9HH64,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{6E706771-864A-5D9D-8DB3-A4BA94E71139},-71.094736883999985,42.274793573000068,24-26 (STREET_FEA 209),STREET_FEA 209,46,derived_0_50_ft,boston-sam,2791,24-26 Almont St,Almont St,42.27467866,-71.09481060,Almont Street & Blue Hill Avenue,338,nearest_address
8568,9JH124,Clancy Rd,43 Clancy Rd,IS,1152576000000,910740029,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3330; METERED_FL=U; PLACEMENT=MIGRATED,9JH124,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1230076800000,{E06E8E68-8C08-5EA0-A866-AF8422A78C90},-71.071530921999965,42.277433338000037,43 OPP (STREET_FEA 1001),STREET_FEA 1001,79,derived_50_100_ft,boston-sam,32882,43 Clancy Rd,Clancy Rd,42.27764866,-71.07155059,Clancy Road & Pleasant Hill Avenue,271,nearest_address
8569,9JH126,Pleasant Hill Ave,38-40 Pleasant Hill Ave,IS,1152576000000,910740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1001; METERED_FL=U; PLACEMENT=MIGRATED,9JH126,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1235779200000,{ADFAF957-10BD-55CD-B52F-66A471D053EF},-71.072301736999975,42.276923844000066,38-40 (STREET_FEA 3330),STREET_FEA 3330,37,derived_0_50_ft,boston-sam,111294,38-40 Pleasant Hill Ave,Pleasant Hill Ave,42.27693866,-71.07216559,Clancy Road & Pleasant Hill Avenue,172,nearest_address
8572,8GH130,Cummins Hwy,610 Cummins Hwy,IS,1005782400000,807740003,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1211; METERED_FL=U; PLACEMENT=MIGRATED,8GH130,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{1996ECC6-6985-527A-B3DF-7E0468AADB02},-71.106688842999972,42.272714013000041,STREET_FEA 2376,STREET_FEA 2376,95,derived_50_100_ft,boston-sam,44910,610 Cummins Hwy,Cummins Hwy,42.27269866,-71.10704060,Croydon Street & Kennebec Street,134,nearest_address
8577,10IH66,Blue Hill Ave,1199-1203 Blue Hill Ave,IS,,1009740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2446; METERED_FL=U; PLACEMENT=MIGRATED,10IH66,,,MU,MUCENT,2003,,,,1,,1177632000000,denapolipd,1230249600000,{11E42BFE-2C7C-523E-A712-925A81CAA87B},-71.091644730999974,42.283192889000077,STREET_FEA 567,STREET_FEA 567,116,derived_100_150_ft,boston-sam,420609,1199-1203 Blue Hill Ave,Blue Hill Ave,42.28335247,-71.09201759,Blue Hill Avenue & Landor Road,33,nearest_address
8620,8IH42,Faunce Rd,45 Faunce Rd,IS,,809740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1257; METERED_FL=U; PLACEMENT=MIGRATED,8IH42,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{F2921FF9-D83B-5ACC-A1A8-515647315D81},-71.089717448999977,42.272015654000029,45 (STREET_FEA 1622),STREET_FEA 1622,48,derived_0_50_ft,boston-sam,56737,45 Faunce Rd,Faunce Rd,42.27200866,-71.08954060,Cookson Terrace & Faunce Road,133,nearest_address
8626,9HH102,Mattapan St,45 Mattapan St,IS,,908740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1707; METERED_FL=U; PLACEMENT=MIGRATED,9HH102,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{BCF6500C-E98C-5DA0-B3E8-9AF99487C6D4},-71.095122963999984,42.277621922000037,45 (STREET_FEA 2761),STREET_FEA 2761,39,derived_0_50_ft,boston-sam,92840,45 Mattapan St,Mattapan St,42.27771866,-71.09506060,Fottler Road & Mattapan Street,317,nearest_address
8647,9HH56,Colorado St,39 Colorado St,IS,,908740014,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1221; METERED_FL=U; PLACEMENT=MIGRATED,9HH56,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{38365B08-C163-57A3-A683-0DEDFC4F77AE},-71.099193070999945,42.277850994000062,39 (STREET_FEA 1067),STREET_FEA 1067,41,derived_0_50_ft,boston-sam,34964,39 Colorado St,Colorado St,42.27793866,-71.09929060,Almont Street & Itasca Street,298,nearest_address
8651,10JH169,Gallivan Blvd,69-71 Gallivan Blvd,IS,723168000000,1010740183,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1384; METERED_FL=U; PLACEMENT=MIGRATED,10JH169,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1271808000000,{5AD9DDD6-5D1E-50E2-A54D-3F3438E6A772},-71.075582767999947,42.278149552000059,69-71 (STREET_FEA 1770),STREET_FEA 1770,56,derived_50_100_ft,boston-sam,62389,69-71 Gallivan Blvd,Gallivan Blvd,42.27803866,-71.07544059,Gallivan Boulevard & Oakridge Street,225,nearest_address
8703,9IH84,W Selden St,105 W Selden St,IS,1163635200000,909740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2504; METERED_FL=U; PLACEMENT=MIGRATED,9IH84,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1235779200000,{48E998DB-388E-5C02-A2D0-5DD9D429E206},-71.086002459999975,42.277381322000053,105 (STREET_FEA 102),STREET_FEA 102,39,derived_0_50_ft,boston-sam,124947,105 W Selden St,W Selden St,42.27742866,-71.08613059,Lena Terrace & West Selden Street,258,nearest_address
8712,10IH34,Blue Hill Ave,1248-1256 Blue Hill Ave,IS,567993600000,1009740085,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1866; METERED_FL=U; PLACEMENT=MIGRATED,10IH34,,,US,USMET250,1988,,,,1,,1177632000000,denapolipd,1230249600000,{F4087BBE-D13F-5FBC-8854-DC520E1B72D0},-71.092511791999982,42.281589551000025,1248 OPP (STREET_FEA 567),STREET_FEA 567,132,derived_100_150_ft,boston-sam,16212,1248-1256 Blue Hill Ave,Blue Hill Ave,42.28146866,-71.09205060,Blue Hill Avenue & Hosmer Street,79,nearest_address
8779,8JH44,River St,3A-5A River St,IS,,810740009,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4399; METERED_FL=U; PLACEMENT=MIGRATED,8JH44,,,MU,MUCENT,2003,,,,1,,1177632000000,denapolipd,1231891200000,{B27A15A3-F4B1-53C9-ADE6-388880D2E4D9},-71.069710900999951,42.272421488000077,3A-5E (STREET_FEA 3605),STREET_FEA 3605,30,derived_0_50_ft,boston-sam,169116,3A-5A River St,River St,42.27246671,-71.06980273,River Street & Washington Street,83,nearest_address
8850,8IH94,River Street,Near River Street & Riverbank Place,IS,,809740092,,,AS BUILT,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=3409; METERED_FL=U; PLACEMENT=BlundoNR,8IH94,,,U,U,2005,,,,1,,1348185600000,BlundoNR,1348790400000,{050FC465-315A-5EA0-9ADD-0B0133205EA5},-71.090953345999935,42.267590013000074,1672R (STREET_FEA 567),STREET_FEA 567,377,intersection_preferred_150_plus_ft,boston-sam,419750,20 Riverbank Pl,Riverbank Pl,42.26862526,-71.09091257,River Street & Riverbank Place,593,nearest_intersection
8896,9JH102,Ellison Ave,40 Ellison Ave,IS,1437436800000,910740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,9JH102,,,KE,KEK81-A,2012,,,,1,,1177632000000,mulline,1445212800000,{ACB36380-5550-524D-8BB7-259DEFF7B745},-71.073115633999976,42.276653887000066,40 (STREET_FEA 1494),STREET_FEA 1494,32,derived_0_50_ft,boston-sam,52977,40 Ellison Ave,Ellison Ave,42.27670866,-71.07302059,Clancy Road & Pleasant Hill Avenue,302,nearest_address
8910,10IH20,Blue Hill Ave,1261-1299 Blue Hill Ave,IS,,1009740106,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4438; METERED_FL=U; PLACEMENT=MIGRATED,10IH20,,,US,USMET250,1988,,,,1,,1177632000000,denapolipd,1250035200000,{B01382C6-2395-52E0-B81F-5402780D9953},-71.092756123999948,42.280860785000073,1261-1299 (STREET_FEA 567),STREET_FEA 567,96,derived_50_100_ft,boston-sam,16218,1261-1299 Blue Hill Ave,Blue Hill Ave,42.28067366,-71.09300760,Blue Hill Avenue & Clarkwood Street,39,nearest_address
8936,9JH120,Dorchester Ave,2261-2267 Dorchester Ave,IS,,910740172,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=139; METERED_FL=U; PLACEMENT=MIGRATED,9JH120,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1231891200000,{A6EFE7BC-96DE-5AC4-ADC2-261C568E8C5B},-71.067908613999975,42.273134039000070,2261 (STREET_FEA 1360),STREET_FEA 1360,32,derived_0_50_ft,boston-sam,48561,2261-2267 Dorchester Ave,Dorchester Ave,42.27317866,-71.06801059,Adirondack Place & Dorchester Avenue,86,nearest_address
9026,10HH16,Wabash St,11 Wabash St,IS,,1008740071,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3373; METERED_FL=U; PLACEMENT=MIGRATED,10HH16,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1230249600000,{D500E28C-1D17-5325-94A1-EB17D2375E34},-71.099190945999965,42.279713228000048,11 (STREET_FEA 4327),STREET_FEA 4327,37,derived_0_50_ft,boston-sam,141029,11 Wabash St,Wabash St,42.27974866,-71.09906060,Elene Street & Wabash Street,232,nearest_address
9032,10IH62,Blue Hill Ave,1211 Blue Hill Ave,IS,,1009740021,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1866; METERED_FL=U; PLACEMENT=MIGRATED,10IH62,,,MU,MUCENT,1984,,,,1,,1177632000000,denapolipd,1230249600000,{3D689CBA-3FC2-54A5-9A50-63EA5A9E3BFF},-71.092015018999973,42.283168665000062,1211 (STREET_FEA 567),STREET_FEA 567,49,derived_0_50_ft,boston-sam,16192,1211 Blue Hill Ave,Blue Hill Ave,42.28313866,-71.09219060,Blue Hill Avenue & Landor Road,91,nearest_address
9051,10IH50,Blue Hill Ave,1257 Blue Hill Ave,IS,567993600000,1009740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1866; METERED_FL=U; PLACEMENT=MIGRATED,10IH50,,,US,USMET250,2000,,,,1,,1177632000000,denapolipd,1230249600000,{B3E5B142-7681-5542-83E3-EF71815EB914},-71.092331490999982,42.282354832000067,1257 (STREET_FEA 567),STREET_FEA 567,56,derived_50_100_ft,boston-sam,16215,1257 Blue Hill Ave,Blue Hill Ave,42.28229508,-71.09252334,Blue Hill Avenue & Woolson Street,94,nearest_address
9152,8JH46,Washington St,1156-1160 Washington St,IS,,810740023,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3605; METERED_FL=U; PLACEMENT=MIGRATED,8JH46,,,MU,MUCENT,2005,,,,1,,1177632000000,denapolipd,1252627200000,{98C95CD2-F00E-59F2-A911-661D981DF82C},-71.068771976999983,42.272293868000077,159-163 (STREET_FEA 4399),STREET_FEA 4399,78,derived_50_100_ft,boston-sam,145942,1156-1160 Washington St,Washington St,42.27248666,-71.06864459,Millers Lane & Washington Street,99,nearest_address
9221,10HH14,Almont St,204 Almont St,IS,,1008740067,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2761; METERED_FL=U; PLACEMENT=MIGRATED,10HH14,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1230249600000,{EA501110-C5F4-5C6B-9809-39892CDA1CCD},-71.098364084999957,42.279874267000025,204 (STREET_FEA 209),STREET_FEA 209,45,derived_0_50_ft,boston-sam,2777,204 Almont St,Almont St,42.27988866,-71.09853060,Almont Street & Mattapan Street,140,nearest_address
9237,10HH52,Blue Hill Ave,1331 Blue Hill Ave,IS,662688000000,1008740081,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2091; METERED_FL=U; PLACEMENT=MIGRATED,10HH52,,,US,USMET250,1988,,,,1,,1177632000000,denapolipd,1230249600000,{F6C92314-ADBC-5E23-87E2-29887E62505D},-71.093371289999936,42.278971870000078,1310 OPP (STREET_FEA 567),STREET_FEA 567,63,derived_50_100_ft,boston-sam,162242,1331 Blue Hill Ave,Blue Hill Ave,42.27884435,-71.09352929,Blue Hill Avenue & Fessenden Street,151,nearest_address
9247,9HH92,Hiawatha Rd,46 Hiawatha Rd,IS,1023235200000,908740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1707; METERED_FL=U; PLACEMENT=MIGRATED,9HH92,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1236211200000,{30B5D881-1A24-57D3-BD01-B5CAEAD80555},-71.095716949999940,42.277004316000045,46 (STREET_FEA 2129),STREET_FEA 2129,30,derived_0_50_ft,boston-sam,73232,46 Hiawatha Rd,Hiawatha Rd,42.27695866,-71.09581060,Fottler Road & Hiawatha Road,365,nearest_address
9252,12HH16,Canterbury Street,Near Canterbury Street & Morton Street,IS,1053388800000,1208740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2932; METERED_FL=U; PLACEMENT=MIGRATED,12HH16,,,KE,KEK81,2009,,,,1,,1177632000000,blundonr,1255478400000,{730C9F3E-19CD-5BDF-B244-FA5B7D20BD34},-71.102643449999960,42.292227034000064,450 (STREET_FEA 803),STREET_FEA 803,259,intersection_preferred_150_plus_ft,boston-sam,25457,450 Canterbury St,Canterbury St,42.29153205,-71.10285011,Canterbury Street & Morton Street,1721,nearest_intersection
9285,11HH72,Harvard St,512 Harvard St,IS,1070582400000,1108740006,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,11HH72,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{B904EFD1-FD8B-5574-A0E7-44E311DB53E4},-71.094494086999987,42.287323100000037,512 (STREET_FEA 2053),STREET_FEA 2053,36,derived_0_50_ft,boston-sam,70898,512 Harvard St,Harvard St,42.28722966,-71.09444960,Harvard Street & West Main Street,100,nearest_address
9355,8IH92,Blue Hill Ave,1672 Blue Hill Ave,IS,,809740090,,,AS BUILT,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=3409; METERED_FL=U; PLACEMENT=BlundoNR,8IH92,,,AM,ADB-84-B,1987,,,,1,,1348185600000,BlundoNR,1348790400000,{1B071118-312D-5623-82BB-BEB4581A38D3},-71.092951504999974,42.267352530000039,1672R (STREET_FEA 567),STREET_FEA 567,131,derived_100_150_ft,boston-sam,16348,1672 Blue Hill Ave,Blue Hill Ave,42.26763265,-71.09325760,Blue Hill Avenue & Blue Hills Parkway,217,nearest_address
9397,9JH114,Washington St,1085 Washington St,IS,,910740131,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2933; METERED_FL=U; PLACEMENT=MIGRATED,9JH114,,,MH,MH929,1983,,,,1,,1177632000000,denapolipd,1231891200000,{FB27B235-AF0E-5A6F-A317-1C2C482CC54F},-71.070183586999974,42.274049849000050,1085 (STREET_FEA 4399),STREET_FEA 4399,57,derived_50_100_ft,boston-sam,145921,1085 Washington St,Washington St,42.27418866,-71.07028059,Morton Street & Richmond Street,121,nearest_address
9449,11HH26,Westmore Rd,37 Westmore Rd,IS,,1108740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1298; METERED_FL=U; PLACEMENT=MIGRATED,11HH26,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{DD81568A-3A2C-5030-BCA3-257BFFBFCD1A},-71.096811249999973,42.284180755000079,37 (STREET_FEA 4480),STREET_FEA 4480,47,derived_0_50_ft,boston-sam,148701,37 Westmore Rd,Westmore Rd,42.28426866,-71.09694060,Errol Street & Westmore Road,83,nearest_address
9462,9IH90,Lorna Rd,83 Lorna Rd,IS,,909740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2504; METERED_FL=U; PLACEMENT=MIGRATED,9IH90,,,MU,MUCENT,1993,,,,1,,1177632000000,palaciolv,1236211200000,{A13442E9-1A28-58BD-AC43-A8D358AABB56},-71.084264170999973,42.277869565000060,83 (STREET_FEA 2604),STREET_FEA 2604,47,derived_0_50_ft,boston-sam,87415,83 Lorna Rd,Lorna Rd,42.27790866,-71.08443059,Lena Terrace & Lorna Road,166,nearest_address
9526,10IH138,Morton St,973 Morton St,IS,,1009740149,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,10IH138,,,MU,MUCENT,1993,,,,1,,1177632000000,chings,1456358400000,{72491DE6-A4FC-5234-BB19-645E2C1C440F},-71.081204720999949,42.279244868000035,973 (STREET_FEA 3185),STREET_FEA 3185,30,derived_0_50_ft,boston-sam,97853,973 Morton St,Morton St,42.27917866,-71.08114059,Owen Street & Tiverton Road,255,nearest_address
9553,10IH90,Morton St,779 Morton St,IS,,1009740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,10IH90,,,US,USMET250,1986,,,,1,,1177632000000,palaciolv,1236211200000,{1ABE930D-AD97-545D-8547-6CB1AB36132F},-71.089225468999985,42.282945824000080,55 (STREET_FEA 4527),STREET_FEA 4527,62,derived_50_100_ft,boston-sam,97795,779 Morton St,Morton St,42.28278866,-71.08914060,Morton Street & Wildwood Street,71,nearest_address
9564,9IH60,Gladeside Ave,96 Gladeside Ave,IS,,909740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1171; METERED_FL=U; PLACEMENT=MIGRATED,9IH60,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1236211200000,{4ED60A1F-BAD0-5274-9A1A-87E441B2DFB3},-71.086031763999983,42.274433778000059,91 OPP (STREET_FEA 1824),STREET_FEA 1824,44,derived_0_50_ft,boston-sam,63769,96 Gladeside Ave,Gladeside Ave,42.27440866,-71.08619060,Donwood Terrace & Gladeside Avenue,129,nearest_address
9615,9IH54,Wooddale Ave,22 Wooddale Ave,IS,707356800000,909740049,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=399; METERED_FL=U; PLACEMENT=MIGRATED,9IH54,,,MU,MUCENT,1992,,,,1,,1177632000000,DeNapoliPD,1392854400000,{12B32FB2-BF53-5303-9A8B-94EE684A670E},-71.088245727999947,42.276355735000038,22 (STREET_FEA 4610),STREET_FEA 4610,48,derived_0_50_ft,boston-sam,151496,22 Wooddale Ave,Wooddale Ave,42.27630866,-71.08841060,Banfield Avenue & Wooddale Avenue,44,nearest_address
9630,9IH143,Lorna Rd,136 Lorna Rd,IS,1258588800000,909740151,,,AS BUILT,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2504; METERED_FL=U; PLACEMENT=BlundoNR,9IH143,,,KE,KEK81-A,2009,,,,1,,1304553600000,chings,1456358400000,{2C357321-A441-5E38-A43B-1F3795E1ED56},-71.085962016999986,42.275750460000040,136 (STREET_FEA 2604),STREET_FEA 2604,47,derived_0_50_ft,boston-sam,87387,136 Lorna Rd,Lorna Rd,42.27572866,-71.08579059,West Selden Street & Wooddale Avenue,340,nearest_address
9634,9HH54,Kennebec St,21 Kennebec St,IS,,908740023,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=151; METERED_FL=U; PLACEMENT=MIGRATED,9HH54,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231891200000,{316F0F96-6EEF-57EB-9FFB-43146FA5D79A},-71.102033382999934,42.277279995000072,21 (STREET_FEA 2376),STREET_FEA 2376,42,derived_0_50_ft,boston-sam,81126,21 Kennebec St,Kennebec St,42.27738866,-71.10209060,Alabama Street & Currier Street,384,nearest_address
9658,7HH115,Rockdale St,63 Rockdale St,IS,1305504000000,708740008,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4319; METERED_FL=U; PLACEMENT=MIGRATED,7HH115,,,MU,MUCENT,2008,,,,1,,1177632000000,chalmersh,1309478400000,{B8E0C2A9-12F4-5845-930D-CD6BE9274AF2},-71.098050628999943,42.267043517000047,63 (STREET_FEA 3636),STREET_FEA 3636,48,derived_0_50_ft,boston-sam,117586,63 Rockdale St,Rockdale St,42.26716865,-71.09811060,Rockdale Street & Violante Street,248,nearest_address
9673,9HH58,Currier St,57 Currier St,IS,,908740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2376; METERED_FL=U; PLACEMENT=MIGRATED,9HH58,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1231891200000,{37F2DB12-C29F-52A5-AA82-B80220D83B34},-71.100450487999979,42.277734026000076,59 (STREET_FEA 151),STREET_FEA 151,64,derived_50_100_ft,boston-sam,45098,57 Currier St,Currier St,42.27770511,-71.10068353,Alabama Street & Currier Street,107,nearest_address
9691,9KH16,Dorchester Ave,2135 Dorchester Ave,IS,757382400000,911740007,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4275; METERED_FL=U; PLACEMENT=MIGRATED,9KH16,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{1AA4D835-4825-5E78-8617-65EBC61BF823},-71.066639517999988,42.277702838000039,2135 (STREET_FEA 1360),STREET_FEA 1360,41,derived_0_50_ft,boston-sam,48518,2135 Dorchester Ave,Dorchester Ave,42.27768866,-71.06679059,Dorchester Avenue & Valley Road,82,nearest_address
9697,9HH21,Stonecrest Rd,22 Stonecrest Rd,IS,,908740035,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2572; METERED_FL=U; PLACEMENT=MIGRATED,9HH21,,,KE,KEK81-A,2007,,,,1,,1177632000000,denapolipd,1231891200000,{F90451FC-DB3A-51CA-BCD7-5F4140FC15F2},-71.105510392999975,42.276899858000036,24 (STREET_FEA 4014),STREET_FEA 4014,58,derived_50_100_ft,boston-sam,130829,22 Stonecrest Rd,Stonecrest Rd,42.27705866,-71.10549060,Livermore Street & Messinger Street,202,nearest_address
9734,10HH68,Westmore Rd,81-83 Westmore Rd,IS,,1008740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2091; METERED_FL=U; PLACEMENT=MIGRATED,10HH68,,,WA,WAWB67P,1980,,,,1,,1177632000000,palaciolv,1236211200000,{DEC08145-D442-5AC2-9E1E-5DCAD5FF9976},-71.098126702999934,42.282808186000068,81 (STREET_FEA 4480),STREET_FEA 4480,44,derived_0_50_ft,boston-sam,148738,81-83 Westmore Rd,Westmore Rd,42.28284866,-71.09828060,Hazleton Street & Westmore Road,137,nearest_address
9795,10HH56,Wellington Hill St,28 Wellington Hill St,IS,,1008740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3172; METERED_FL=U; PLACEMENT=MIGRATED,10HH56,,,US,USMET250,1986,,,,1,,1177632000000,palaciolv,1236211200000,{1BA57749-7183-5B6A-B51D-1BB2A43AEC93},-71.094348175999983,42.280119346000049,28 (STREET_FEA 4438),STREET_FEA 4438,53,derived_50_100_ft,boston-sam,147514,28 Wellington Hill St,Wellington Hill St,42.28003866,-71.09451060,Ormond Street & Wellington Hill Street,219,nearest_address
9839,10HH4,Elene St,8 Elene St,IS,,1008740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=151; METERED_FL=U; PLACEMENT=MIGRATED,10HH4,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1404259200000,{677A8002-921A-58EF-BDCE-1DE36B81A283},-71.099561533999974,42.279167584000049,3 OPP (STREET_FEA 4327),STREET_FEA 4327,77,derived_50_100_ft,boston-sam,154225,8 Elene St,Elene St,42.27895866,-71.09953060,Elene Street & Wabash Street,24,nearest_address
9863,9JH64,Druid St,15 Druid St,IS,1029456000000,910740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1770; METERED_FL=U; PLACEMENT=MIGRATED,9JH64,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1236038400000,{70A2BB49-C454-5776-8DAC-2E99C4E7A5E2},-71.075523155999974,42.277517477000060,19 (STREET_FEA 1384),STREET_FEA 1384,46,derived_0_50_ft,boston-sam,49566,15 Druid St,Druid St,42.27757866,-71.07567059,Gallivan Boulevard & Oakridge Street,312,nearest_address
9879,9IH128,Standard St,115 Standard St,IS,725846400000,909740055,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4613; METERED_FL=U; PLACEMENT=MIGRATED,9IH128,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1244505600000,{19998B8C-0C14-58A9-BA4C-848989A7927E},-71.080317448999949,42.276047739000035,115 (STREET_FEA 3983),STREET_FEA 3983,52,derived_50_100_ft,boston-sam,347890,115 Standard St,Standard St,42.27593108,-71.08020330,Standard Street & Woodbole Avenue,188,nearest_address
9888,8HH165,Blue Hill Ave,1514 Blue Hill Ave,IS,,808740007,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1745; METERED_FL=U; PLACEMENT=MIGRATED,8HH165,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1231891200000,{4FC5BB10-3ACD-57F9-8ED3-0C734AFAB398},-71.093469879999986,42.272384670000065,1514 (STREET_FEA 567),STREET_FEA 567,63,derived_50_100_ft,boston-sam,16300,1514 Blue Hill Ave,Blue Hill Ave,42.27234866,-71.09324060,Blue Hill Avenue & Fremont Street,194,nearest_address
9891,8HH87,Rosewood St,15 Rosewood St,IS,1243814400000,808740126,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH87,,,KE,MH129,2009,,,,1,,1177632000000,hoffmanr,1456963200000,{A77A81AC-1F5C-56BA-8BD7-E5C030AD386E},-71.097278720999952,42.268810848000044,16 OPP (STREET_FEA 3681),STREET_FEA 3681,48,derived_0_50_ft,boston-sam,118544,15 Rosewood St,Rosewood St,42.26892865,-71.09736060,Cummins Highway & Rosewood Street,251,nearest_address
9893,9JH144,Washington St,1027 Washington St,IS,,910740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3707; METERED_FL=U; PLACEMENT=MIGRATED,9JH144,,,MH,MH929,1990,,,,1,,1177632000000,denapolipd,1231891200000,{2554BA58-0BD4-5606-A2FC-5F8653F9512A},-71.069558191999988,42.276274915000045,1027 (STREET_FEA 4399),STREET_FEA 4399,40,derived_0_50_ft,boston-sam,145900,1027 Washington St,Washington St,42.27630866,-71.06970059,Rugdale Road & Washington Street,33,nearest_address
