objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
10892,21DH187,Commonwealth Ave,1863 Commonwealth Ave,IS,965952000000,2104740193,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4029; METERED_FL=U; PLACEMENT=MIGRATED,21DH187,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1271808000000,{D59BC777-6769-5E3D-88F8-9EC5CD08C2C9},-71.152711747999945,42.338808408000034,1863 (STREET_FEA 1090),STREET_FEA 1090,90,derived_50_100_ft,boston-sam,38790,1863 Commonwealth Ave,Commonwealth Ave,42.33884867,-71.15304062,Commonwealth Avenue & Strathmore Road,46,nearest_address
10895,21EH2,Cummings Rd,11 Cummings Rd,IS,,2105740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1134; METERED_FL=U; PLACEMENT=MIGRATED,21EH2,,,MU,MUCENT,1984,,,,1,,1177632000000,blundonr,1255478400000,{E4B10975-A03E-50EC-B665-96540937B207},-71.143297764999943,42.340465562000077,11 (STREET_FEA 1208),STREET_FEA 1208,67,derived_50_100_ft,boston-sam,44689,11 Cummings Rd,Cummings Rd,42.34063867,-71.14338062,Corey Road & Cummings Road,239,nearest_address
10910,22DH54,Baldwin Pl,9-11 Baldwin Pl,IS,,2204740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=293; METERED_FL=U; PLACEMENT=MIGRATED,22DH54,,,US,USSEN,1986,,,,1,,1177632000000,blundonr,1255478400000,{F049C499-D2BB-59AA-939B-2EA6D12661B5},-71.154249258999982,42.348475794000080,9 (STREET_FEA 388),STREET_FEA 388,40,derived_0_50_ft,boston-sam,7842,9-11 Baldwin Pl,Baldwin Pl,42.34836767,-71.15421662,Argus Place & Washington Street,244,nearest_address
10919,21DH104,Commonwealth Ave,1750 Commonwealth Ave,IS,965952000000,2104740105,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2407; METERED_FL=U; PLACEMENT=MIGRATED,21DH104,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{8AAB4D20-DE12-5B13-BF50-4BB2C716ADD8},-71.149712133999969,42.341092776000039,1750 (STREET_FEA 1090),STREET_FEA 1090,82,derived_50_100_ft,boston-sam,38604,1750 Commonwealth Ave,Commonwealth Ave,42.34092867,-71.14950062,Commonwealth Avenue & Kinross Road,193,nearest_address
10920,23BH18,Cufflin St,12-14 Cufflin St,IS,1259020800000,2302740033,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3581; METERED_FL=U; PLACEMENT=MIGRATED,23BH18,,,KE,KEK81-A,1980,,,,1,,1177632000000,orrda,1409702400000,{59F80A46-891E-576C-91A1-09EA63A9C73E},-71.174084176999941,42.350957309000080,12-14 (STREET_FEA 1205),STREET_FEA 1205,35,derived_0_50_ft,boston-sam,44632,12-14 Cufflin St,Cufflin St,42.35088867,-71.17399063,Cufflin Street & Ricker Terrace,62,nearest_address
10950,22EH8,Commonwealth Ave,1540-1542 Commonwealth Ave,IS,965952000000,2205740185,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2811; METERED_FL=U; PLACEMENT=MIGRATED,22EH8,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{EC352AAC-D4B9-5840-9ED3-15D3FAAD636E},-71.141783586999964,42.344921356000043,1542 (STREET_FEA 1090),STREET_FEA 1090,70,derived_50_100_ft,boston-sam,163780,1540-1542 Commonwealth Ave,Commonwealth Ave,42.34484901,-71.14154278,Commonwealth Avenue & Melvin Avenue,81,nearest_address
10951,22BH23,Brayton Rd,157 Brayton Rd,IS,,2202740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3733; METERED_FL=U; PLACEMENT=MIGRATED,22BH23,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{739979DF-0F43-5204-BAB5-2570564E8186},-71.174090569999976,42.349629164000078,157 (STREET_FEA 656),STREET_FEA 656,44,derived_0_50_ft,boston-sam,19627,157 Brayton Rd,Brayton Rd,42.34971867,-71.17398063,Cufflin Street & Nonantum Street,259,nearest_address
10971,21DH144,Nottinghill Rd,66 Nottinghill Rd,IS,,2104740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1054; METERED_FL=U; PLACEMENT=MIGRATED,21DH144,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{DF679BEC-FEA4-5FDF-A358-5505F8FDE238},-71.148178693999967,42.342814516000033,66 (STREET_FEA 3110),STREET_FEA 3110,42,derived_0_50_ft,boston-sam,104271,66 Nottinghill Rd,Nottinghill Rd,42.34288867,-71.14830062,Commonwealth Avenue & Leamington Road,389,nearest_address
10996,20DH52,Beacon St,2400 Beacon St,IS,,2004740061,,,GIS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=3557; METERED_FL=U; PLACEMENT=mulline,20DH52,,,MU,MUCENT,2005,,,,1,,1181088000000,blundonr,1271808000000,{9A818719-39A8-512A-ADAA-63E09656BE44},-71.153180957999950,42.333922538000024,2410 (STREET_FEA 444),STREET_FEA 444,110,derived_100_150_ft,boston-sam,10389,2400 Beacon St,Beacon St,42.33362267,-71.15314362,Beacon Street & Chestnut Hill Avenue,951,nearest_address
11002,24DH36,N Beacon St,267 N Beacon St,IS,,2404740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4315; METERED_FL=U; PLACEMENT=MIGRATED,24DH36,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{805DBD2E-7856-5E7B-A9B2-681677A2A2F0},-71.152880958999958,42.357050402000027,282 (STREET_FEA 29),STREET_FEA 29,97,derived_50_100_ft,boston-sam,406070,267 N Beacon St,N Beacon St,42.35721867,-71.15260062,North Beacon Street & Vineland Street,49,nearest_address
11062,24EH174,Arthur Street,Near Arthur Street & Braintree Street,IS,,2405740187,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=649; METERED_FL=U; PLACEMENT=blundonr,24EH174,,,US,USMET250,1996,,,,1,,1240272000000,blundonr,1249430400000,{CC31EF9E-8452-5A2D-8DA2-0CE88B34C5AB},-71.140202266999950,42.357175639000047,60 BACK (STREET_FEA 1577),STREET_FEA 1577,207,intersection_preferred_150_plus_ft,boston-sam,423098,200 Guest St,Guest St,42.35661237,-71.14009509,Arthur Street & Braintree Street,291,nearest_intersection
11069,22DH12,Michael Rd,19 Michael Rd,IS,,2204740092,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3716; METERED_FL=U; PLACEMENT=MIGRATED,22DH12,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{D17A985C-31B9-512C-8B83-56B0DC8E471E},-71.156974619999971,42.346455761000072,18 (STREET_FEA 2840),STREET_FEA 2840,36,derived_0_50_ft,boston-sam,95138,19 Michael Rd,Michael Rd,42.34651567,-71.15708162,Michael Road & Rushmore Street,219,nearest_address
11072,22DH122,Washington St,144 Washington St,IS,,2204740122,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1653; METERED_FL=U; PLACEMENT=MIGRATED,22DH122,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{DC721DA8-92A9-5954-91A0-2E28A9D90A24},-71.145669968999982,42.345405636000066,144 (STREET_FEA 4391),STREET_FEA 4391,56,derived_50_100_ft,boston-sam,143469,144 Washington St,Washington St,42.34531867,-71.14584062,Fidelis Way & Washington Street,30,nearest_address
11082,21EH42,Corey Rd,202 Corey Rd,IS,1084406400000,2105740008,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4463; METERED_FL=U; PLACEMENT=MIGRATED,21EH42,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{EA97B1CD-06D1-5888-9009-3C38BE73FA20},-71.138848920999976,42.343735804000062,202 (STREET_FEA 1134),STREET_FEA 1134,49,derived_0_50_ft,boston-sam,42606,202 Corey Rd,Corey Rd,42.34385867,-71.13892062,Corey Road & Westbourne Terrace,179,nearest_address
11085,21EH10,Egremont Rd,33 Egremont Rd,IS,,2105740047,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2949; METERED_FL=U; PLACEMENT=MIGRATED,21EH10,,,MU,MUCENT,1984,,,,1,,1177632000000,blundonr,1255478400000,{79F5F8A9-8011-5C82-BA61-A09A13FECEAF},-71.142969008999955,42.341254612000057,35 (STREET_FEA 1465),STREET_FEA 1465,39,derived_0_50_ft,boston-sam,51465,33 Egremont Rd,Egremont Rd,42.34121867,-71.14283062,Egremont Road & Mount Hood Road,281,nearest_address
11091,22DH144,Colborne Rd,120 Colborne Rd,IS,,2204740158,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1054; METERED_FL=U; PLACEMENT=MIGRATED,22DH144,,,WA,WAWB67P,1988,,,,1,,1177632000000,connorsm,1237766400000,{F097901F-F98C-5690-A02B-C0A4EE312814},-71.149904874999947,42.344483852000053,4-6 (STREET_FEA 3110),STREET_FEA 3110,59,derived_50_100_ft,boston-sam,34388,120 Colborne Rd,Colborne Rd,42.34451867,-71.14969062,Blenford Road & Colborne Road,44,nearest_address
11092,20DH32,Englewood Ave,145 Englewood Ave,IS,,2004740034,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=970; METERED_FL=U; PLACEMENT=MIGRATED,20DH32,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{79B383EC-D5B2-53E0-9345-491B305A2A53},-71.151654857999972,42.337362646000031,145 (STREET_FEA 1536),STREET_FEA 1536,83,derived_50_100_ft,boston-sam,165018,145 Englewood Ave,Englewood Ave,42.33757682,-71.15176403,Chestnut Hill Avenue & Englewood Avenue,180,nearest_address
11097,22DH100,Shepard St,36 Shepard St,IS,1155254400000,2204740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5357; METERED_FL=U; PLACEMENT=MIGRATED,22DH100,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1238371200000,{EC9FC779-8459-5D19-95BD-F4906F2DF3A4},-71.150842728999976,42.346574178000026,37 (STREET_FEA 3878),STREET_FEA 3878,62,derived_50_100_ft,boston-sam,126693,36 Shepard St,Shepard St,42.34650867,-71.15063062,Shepard Street & Shepard Way,45,nearest_address
11099,24CH20,Bigelow St,142 Bigelow St,IS,1125619200000,2403740021,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=933; METERED_FL=U; PLACEMENT=MIGRATED,24CH20,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{5483C5FB-B706-5B0C-8A2B-4197F6FF8FA6},-71.166144779999968,42.356845873000054,STREET_FEA 3066,STREET_FEA 3066,104,derived_100_150_ft,boston-sam,15362,142 Bigelow St,Bigelow St,42.35660867,-71.16593063,Charlesview Street & Newton Street,124,nearest_address
11105,24CH34,Hobart St,89 Hobart St,IS,,2403740073,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2169; METERED_FL=U; PLACEMENT=MIGRATED,24CH34,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{6C39327F-2720-534C-9A0B-36EF14AB4006},-71.161732257999972,42.355423469000073,89 (STREET_FEA 2168),STREET_FEA 2168,47,derived_0_50_ft,boston-sam,74376,89 Hobart St,Hobart St,42.35553867,-71.16165062,Hobart Street & Hobson Street,26,nearest_address
11106,23DH56,Leicester St,126 Leicester St,IS,347155200000,2304740055,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=299; METERED_FL=U; PLACEMENT=MIGRATED,23DH56,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{AE1816C9-3F11-5183-89DC-8A2FE09BD97A},-71.152669696999965,42.353649172000075,126 (STREET_FEA 2500),STREET_FEA 2500,45,derived_0_50_ft,boston-sam,84912,126 Leicester St,Leicester St,42.35374867,-71.15277062,Keenan Road & Ryan Road,234,nearest_address
11117,21DH106,Commonwealth Ave,1763 Commonwealth Ave,IS,965952000000,2104740093,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4356; METERED_FL=U; PLACEMENT=MIGRATED,21DH106,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1271808000000,{AA1942C4-483D-5E7B-BA47-278622CEFC25},-71.150317703999974,42.341353438000056,1763 (STREET_FEA 1090),STREET_FEA 1090,41,derived_0_50_ft,boston-sam,38654,1763 Commonwealth Ave,Commonwealth Ave,42.34145867,-71.15037062,Commonwealth Avenue & Wallingford Road,125,nearest_address
11121,25EH28,Soldiers Field Rd,1330 Soldiers Field Rd,IS,,2505740041,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4119; METERED_FL=U; PLACEMENT=MIGRATED,25EH28,,,KE,KEK11,1974,,,,1,,1177632000000,blundonr,1255478400000,{6700D00E-0C18-5065-A378-61F4137B7A75},-71.141564997999978,42.363176042000077,1340 (STREET_FEA 3927),STREET_FEA 3927,117,derived_100_150_ft,boston-sam,128299,1330 Soldiers Field Rd,Soldiers Field Rd,42.36299867,-71.14120062,Waverly Street & Western Avenue,360,nearest_address
11122,21DH2,Commonwealth Ave,1933 Commonwealth Ave,IS,,2104740186,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3934; METERED_FL=U; PLACEMENT=MIGRATED,21DH2,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{6A971794-5D54-5284-AB2D-7F8545723918},-71.155749876999948,42.339000666000061,1933 (STREET_FEA 1090),STREET_FEA 1090,127,derived_100_150_ft,boston-sam,38946,1933 Commonwealth Ave,Commonwealth Ave,42.33934867,-71.15578562,Chestnut Hill Driveway & Commonwealth Avenue,261,nearest_address
11123,25EH16,Abby Rd,23 Abby Rd,IS,965865600000,2505740110,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4412; METERED_FL=U; PLACEMENT=MIGRATED,25EH16,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{7F3D7776-4DEC-58D4-ADDA-1F4615ABDC77},-71.142096527999968,42.361525836000055,23 (STREET_FEA 115),STREET_FEA 115,61,derived_50_100_ft,boston-sam,124,23 Abby Rd,Abby Rd,42.36159867,-71.14230062,Abby Road & Waverly Street,247,nearest_address
11131,23CH175,Faneuil St,200 Faneuil St,IS,956275200000,2303740053,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2024; METERED_FL=U; PLACEMENT=MIGRATED,23CH175,,,WA,WAWB67P,1989,,,,1,,1177632000000,blundonr,1255478400000,{D4B99D23-3BB5-5016-9F16-3AC38FA9D90F},-71.158735687999979,42.353543717000036,200 (STREET_FEA 1606),STREET_FEA 1606,58,derived_50_100_ft,boston-sam,56179,200 Faneuil St,Faneuil St,42.35360867,-71.15854062,Faneuil Street & Harriet Street,71,nearest_address
11136,23DH156,Murdock St,91 Murdock St,IS,1132012800000,2304740084,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2898; METERED_FL=U; PLACEMENT=MIGRATED,23DH156,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1238371200000,{7EA3FE7A-A4DE-555B-939D-7A5D9AE5B9FD},-71.146407728999975,42.352779380000072,91 (STREET_FEA 2976),STREET_FEA 2976,40,derived_0_50_ft,boston-sam,99516,91 Murdock St,Murdock St,42.35279867,-71.14626062,Montcalm Avenue & Murdock Street,33,nearest_address
11174,22DH136,Washington St,261-265 Washington St,IS,865123200000,2204740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4391; METERED_FL=U; PLACEMENT=MIGRATED,22DH136,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1249430400000,{7661F99B-E6E6-5CF8-9297-0EEC2AB7960C},-71.149502037999980,42.349132505000057,STREET_FEA 787,STREET_FEA 787,107,derived_100_150_ft,boston-sam,143500,261-265 Washington St,Washington St,42.34883971,-71.14951964,Cambridge Street & Henshaw Street,41,nearest_address
11181,22DH161,Washington St,175 Washington St,IS,,2204740180,,,MANUAL,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=2884; METERED_FL=U; PLACEMENT=BlundoNR,22DH161,,,MU,MUCENT,1980,,,,1,,1320624000000,BlundoNR,1320710400000,{325196F5-AACE-5869-AAC8-E71BF729B846},-71.145294358999934,42.347496525000054,159 (STREET_FEA 4391),STREET_FEA 4391,87,derived_50_100_ft,boston-sam,422976,175 Washington St,Washington St,42.34748543,-71.14561813,Fidelis Way & Jette Court,525,nearest_address
11185,22CH58,Lake Shore Rd,40 Lake Shore Rd,IS,,2203740139,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2430; METERED_FL=U; PLACEMENT=MIGRATED,22CH58,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{2BB3A450-10E0-5763-BAD5-854A2149A714},-71.164382303999957,42.344670036000025,40 (STREET_FEA 2432),STREET_FEA 2432,33,derived_0_50_ft,boston-sam,83346,40 Lake Shore Rd,Lake Shore Rd,42.34466867,-71.16426062,Lake Shore Road & Lake Street,485,nearest_address
11187,23DH46,Goodenough St,71 Goodenough St,IS,,2304740009,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=407; METERED_FL=U; PLACEMENT=MIGRATED,23DH46,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{C29B3D27-2A8D-5F54-BE06-B8325156D9FF},-71.154456908999975,42.354935763000071,71 (STREET_FEA 1867),STREET_FEA 1867,29,derived_0_50_ft,boston-sam,65249,71 Goodenough St,Goodenough St,42.35491867,-71.15456062,Barker Street & Goodenough Street,179,nearest_address
11233,21DH120,Kilsyth Rd,127 Kilsyth Rd,IS,,2104740153,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2443; METERED_FL=U; PLACEMENT=MIGRATED,21DH120,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{C5512A17-3D29-50D6-8B1E-FB3D54AC9661},-71.147144407999974,42.339924933000077,127 (STREET_FEA 2395),STREET_FEA 2395,65,derived_50_100_ft,boston-sam,81601,127 Kilsyth Rd,Kilsyth Rd,42.34007867,-71.14727062,Kilsyth Road & Lanark Road,167,nearest_address
11234,22CH138,Foster Street,Near Foster Street & Glenmont Road,IS,,2203740143,,,GIS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=3200; METERED_FL=U; PLACEMENT=palaciolv,22CH138,,,MU,MUCENT,2005,,,,1,,1190764800000,orrda,1285632000000,{E843F74A-9C51-5C80-AD73-13D1F70409AA},-71.158132780999949,42.344283152000060,196 OPP (STREET_FEA 1705),STREET_FEA 1705,205,intersection_preferred_150_plus_ft,boston-sam,59622,188 Foster St,Foster St,42.34403951,-71.15744480,Foster Street & Glenmont Road,658,nearest_intersection
11240,21EH34,Commonwealth Ave,1607 Commonwealth Ave,IS,,2105740006,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1090; METERED_FL=U; PLACEMENT=MIGRATED,21EH34,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{82048BDB-9300-5113-9D09-8627A73618F0},-71.143352756999946,42.343904871000063,80 (STREET_FEA 4391),STREET_FEA 4391,44,derived_0_50_ft,boston-sam,38034,1607 Commonwealth Ave,Commonwealth Ave,42.34387867,-71.14351062,Commonwealth Avenue & Washington Street,60,nearest_address
11243,23DH76,Market St,254 Market St,IS,994723200000,2304740042,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2927; METERED_FL=U; PLACEMENT=MIGRATED,23DH76,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{C899879D-9225-547A-BA04-A3CC0E0A4FDC},-71.150336549999963,42.354004839000027,256 (STREET_FEA 2713),STREET_FEA 2713,55,derived_50_100_ft,boston-sam,90185,254 Market St,Market St,42.35404867,-71.15014062,Market Street & Morrow Road,61,nearest_address
11249,24CH68,Gerrish St,57 Gerrish St,IS,,2403740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=700; METERED_FL=U; PLACEMENT=chalmersh,24CH68,,,KE,KEK81-A,2007,,,,1,,1196208000000,blundonr,1255478400000,{DAF6B97E-EEE1-5556-9DED-312A554B33B1},-71.165072655999950,42.356676157000038,57 (STREET_FEA 1813),STREET_FEA 1813,71,derived_50_100_ft,boston-sam,63575,57 Gerrish St,Gerrish St,42.35665867,-71.16481063,Bigelow Circle & Bigelow Street,346,nearest_address
11256,22CH40,Bostonia Ave,62 Bostonia Ave,IS,,2203740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3543; METERED_FL=U; PLACEMENT=MIGRATED,22CH40,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{3ED1C921-38BA-5B1B-9A61-3E7D0DA8FA6D},-71.165851821999979,42.348110541000040,62 (STREET_FEA 594),STREET_FEA 594,50,derived_0_50_ft,boston-sam,17213,62 Bostonia Ave,Bostonia Ave,42.34823867,-71.16592063,Bostonia Avenue & Regal Street,295,nearest_address
11270,21CH92,Lake St,9 Lake St,IS,1249257600000,2103740103,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,21CH92,,,U,U,,,,,1,,1259020800000,mulline,1259020800000,{6073FD9D-24D3-5E85-9918-3127074EAE28},-71.164235477999966,42.341835383000046,3 (STREET_FEA 0),STREET_FEA 0,123,derived_100_150_ft,boston-sam,344173,9 Lake St,Lake St,42.34162637,-71.16459521,Lake Street & Undine Road,422,nearest_address
11271,23DH28,Harriet St,33 Harriet St,IS,956275200000,2304740195,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2641; METERED_FL=U; PLACEMENT=MIGRATED,23DH28,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1271808000000,{3B454D75-4114-5487-96EB-EF4D68BC3CD7},-71.156070159999956,42.353280750000067,33 (STREET_FEA 2025),STREET_FEA 2025,42,derived_0_50_ft,boston-sam,69649,33 Harriet St,Harriet St,42.35337867,-71.15599062,Harriet Street & Madeline Street,205,nearest_address
11285,22DH44,Washington St,412-414 Washington St,IS,865123200000,2204740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3241; METERED_FL=U; PLACEMENT=MIGRATED,22DH44,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1238371200000,{D94BF935-C82D-59C2-9CE0-D26CB3608B41},-71.155768748999947,42.349030082000070,412-414 (STREET_FEA 4391),STREET_FEA 4391,62,derived_50_100_ft,boston-sam,143537,412-414 Washington St,Washington St,42.34886867,-71.15569062,Parsons Street & Washington Street,31,nearest_address
11308,19CH4,Beacon Street,Near Beacon Street & Reservoir Road,IS,,1903740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2659; METERED_FL=U; PLACEMENT=MIGRATED,19CH4,,,MU,MUCENT,1998,,,,1,,1177632000000,blundonr,1255478400000,{F75D01DB-42BD-578A-BF0F-A0A1E42124E9},-71.158563150999953,42.331951562000029,STREET_FEA 444,STREET_FEA 444,493,intersection_preferred_150_plus_ft,boston-sam,10553,2496 Beacon St,Beacon St,42.33134866,-71.15692062,Beacon Street & Reservoir Road,279,nearest_intersection
11332,21DH36,Commonwealth Ave,1846A-1846 Commonwealth Ave,IS,965952000000,2104740171,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4029; METERED_FL=U; PLACEMENT=MIGRATED,21DH36,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1271808000000,{3581A7BF-BC5F-51AC-8D37-E628C991136C},-71.151987991999988,42.339342745000067,1846 (STREET_FEA 1090),STREET_FEA 1090,57,derived_50_100_ft,boston-sam,163796,1846A-1846 Commonwealth Ave,Commonwealth Ave,42.33930046,-71.15178450,Commonwealth Avenue & Sidlaw Road,89,nearest_address
11352,21CH46,Commonwealth Ave,2035 Commonwealth Ave,IS,567993600000,2103740083,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1705; METERED_FL=U; PLACEMENT=MIGRATED,21CH46,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{5D2CF647-620E-5CC2-B7C2-E92E624708A0},-71.159997991999944,42.340124300000070,2035 (STREET_FEA 1090),STREET_FEA 1090,79,derived_50_100_ft,boston-sam,352665,2035 Commonwealth Ave,Commonwealth Ave,42.34033500,-71.16006108,Commonwealth Avenue & Foster Street,76,nearest_address
11382,24EH24,Portsmouth St,40-42 Portsmouth St,IS,,2405740178,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2477; METERED_FL=U; PLACEMENT=MIGRATED,24EH24,,,MH,MH129,1971,,,,1,,1177632000000,chalmersh,1250467200000,{FAF0D663-92F8-5535-9BDA-BB96E288F0DA},-71.143733639999937,42.359560491000025,11 (STREET_FEA 687),STREET_FEA 687,108,derived_100_150_ft,boston-sam,168874,40-42 Portsmouth St,Portsmouth St,42.35945563,-71.14410839,Bronsdon Street & Portsmouth Street,217,nearest_address
11392,22CH91,Foster St,147-149 Foster St,IS,1152662400000,2203740116,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1845; METERED_FL=U; PLACEMENT=MIGRATED,22CH91,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{FBBFE68D-D285-510A-B911-06D47038CF09},-71.158224929999960,42.346016629000076,147 (STREET_FEA 1705),STREET_FEA 1705,36,derived_0_50_ft,boston-sam,59610,147-149 Foster St,Foster St,42.34591867,-71.15821062,Foster Street & Glenmont Road,43,nearest_address
11400,24DH90,Guest Street,Near Guest Street & Life Street,IS,,2404740102,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=29; METERED_FL=U; PLACEMENT=MIGRATED,24DH90,,,KE,KEK81-A,1995,,,,1,,1177632000000,orrda,1425254400000,{B82178B5-392E-5CFF-AA81-894F0C260CB1},-71.145990122999933,42.356356872000049,40 (STREET_FEA 2542),STREET_FEA 2542,193,intersection_preferred_150_plus_ft,boston-sam,458035,4 Life St,Life St,42.35588356,-71.14631090,Guest Street & Life Street,273,nearest_intersection
11405,22CH64,Lake St,148 Lake St,IS,473385600000,2203740126,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3895; METERED_FL=U; PLACEMENT=MIGRATED,22CH64,,,KE,KEK81,2012,,,,1,,1177632000000,blundonr,1255478400000,{719C750D-F077-5BD8-85EA-6501790542FD},-71.162835627999982,42.345529908000060,148 (STREET_FEA 3400),STREET_FEA 3400,36,derived_0_50_ft,boston-sam,83000,148 Lake St,Lake St,42.34559867,-71.16293062,Lake Shore Road & Lake Street,43,nearest_address
