objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
12946,23GH48,Commonwealth Ave,771 Commonwealth Ave,IS,1212278400000,2307740083,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3405; METERED_FL=U; PLACEMENT=MIGRATED,23GH48,,,KE,SMH205,2008,,,,1,,1177632000000,hoffmanr,1456272000000,{D22E178B-3662-593C-8960-5B23A155BD0C},-71.107845771999962,42.351370650000035,STREET_FEA 436,STREET_FEA 436,115,derived_100_150_ft,boston-sam,342799,771 Commonwealth Ave,Commonwealth Ave,42.35106491,-71.10794884,Commonwealth Avenue & Saint Mary's Street,574,nearest_address
12957,21IH144,Massachusetts Ave,301-315 Massachusetts Ave,IS,,2109740054,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3768; METERED_FL=U; PLACEMENT=MIGRATED,21IH144,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{C96029A4-92C0-57F9-ABF1-1CD39BFE7C9F},-71.085733323999989,42.343184831000030,301 (STREET_FEA 2743),STREET_FEA 2743,110,derived_100_150_ft,boston-sam,92025,301-315 Massachusetts Ave,Massachusetts Ave,42.34288461,-71.08568849,Massachusetts Avenue & Saint Stephen Street,69,nearest_address
12998,21IH88,Agassiz Road,Near Agassiz Road & Fenway,IS,1417392000000,2109740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4474; METERED_FL=U; PLACEMENT=MIGRATED,21IH88,,,MU,KEK81-A,2011,,,,1,,1177632000000,mulline,1444003200000,{C08F5550-4062-5874-9897-C311C9A141B1},-71.090854690999947,42.343767200000059,59 OPP (STREET_FEA 1640),STREET_FEA 1640,169,intersection_preferred_150_plus_ft,boston-sam,344148,89 Hemenway St,Hemenway St,42.34387629,-71.09024257,Agassiz Road & Fenway,205,nearest_intersection
13005,21IH40,Fenway,90 Fenway,IS,1415059200000,2109740127,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=142; METERED_FL=U; PLACEMENT=MIGRATED,21IH40,,,KE,KEK81-A,2011,,,,1,,1177632000000,mulline,1444003200000,{FEB0EEDC-2F3D-57DD-87CF-CB310D79B82B},-71.091437708999933,42.342270989000042,84 (STREET_FEA 1640),STREET_FEA 1640,93,derived_50_100_ft,boston-sam,57562,90 Fenway,Fenway,42.34211867,-71.09116060,Gainsborough Street & Hemenway Street,343,nearest_address
13030,23HH22,Bay State Rd,135 Bay State Rd,IS,1269561600000,2308740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3881; METERED_FL=U; PLACEMENT=MIGRATED,23HH22,,,KE,ADB-84-B,2009,,,,1,,1177632000000,hoffmanr,1456185600000,{B9FDD7C6-6022-5B05-B427-0F8C524F17EE},-71.099552990999939,42.350312482000049,135 (STREET_FEA 436),STREET_FEA 436,66,derived_50_100_ft,boston-sam,8972,135 Bay State Rd,Bay State Rd,42.35048867,-71.09950060,Bay State Road & Silber Way,219,nearest_address
13081,22IH2,Fenway,54 Fenway,IS,1417392000000,2209740250,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4474; METERED_FL=U; PLACEMENT=MIGRATED,22IH2,,,MU,KEK81-A,2012,,,,1,,1177632000000,mulline,1444003200000,{06FAB93A-FAA2-53A4-8C01-E9F84F97A16A},-71.090619628999946,42.344761671000072,54 (STREET_FEA 1640),STREET_FEA 1640,59,derived_50_100_ft,boston-sam,57495,54 Fenway,Fenway,42.34477867,-71.09040060,Fenway & Westland Avenue,153,nearest_address
13148,22IH10,Charlesgate E,50 Charlesgate E,IS,694224000000,2209740106,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2276; METERED_FL=U; PLACEMENT=MIGRATED,22IH10,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1444262400000,{16E21B45-BE7A-5FEB-97C2-9C2D0BCAFDA5},-71.091274374999955,42.347460444000035,50 (STREET_FEA 4679),STREET_FEA 4679,37,derived_0_50_ft,boston-sam,163195,50 Charlesgate E,Charlesgate E,42.34736498,-71.09132474,Charlesgate East & Ipswich Street,73,nearest_address
13175,22IH62,Boylston St,1068-1074 Boylston St,IS,,2209740121,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=620; METERED_FL=U; PLACEMENT=MIGRATED,22IH62,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{732A27A0-1BF7-58FA-942C-6FC4B4C7577D},-71.087761081999986,42.347061193000059,135 (STREET_FEA 2743),STREET_FEA 2743,41,derived_0_50_ft,boston-sam,162425,1068-1074 Boylston St,Boylston St,42.34702613,-71.08790631,Boylston Street & Massachusetts Avenue,87,nearest_address
13188,20HH152,Huntington Ave,525 Huntington Ave,IS,,2008740045,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2614; METERED_FL=U; PLACEMENT=MIGRATED,20HH152,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1231804800000,{1C8F9C6F-2421-52A2-BA25-7949177337D2},-71.096584180999969,42.337673090000067,7 OPP (STREET_FEA 4279),STREET_FEA 4279,67,derived_50_100_ft,boston-sam,76380,525 Huntington Ave,Huntington Ave,42.33774215,-71.09635337,Louis Prang Street & Vancouver Street,143,nearest_address
13256,23HH16,Bay State Rd,169 Bay State Rd,IS,1269561600000,2308740029,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3881; METERED_FL=U; PLACEMENT=MIGRATED,23HH16,,,KE,ADB-84-B,2009,,,,1,,1177632000000,hoffmanr,1456185600000,{F941F569-7C5F-5209-A9D0-038B1CC8CD61},-71.101185449999946,42.350467842000057,167 (STREET_FEA 436),STREET_FEA 436,54,derived_50_100_ft,boston-sam,9000,169 Bay State Rd,Bay State Rd,42.35061467,-71.10116360,Bay State Road & Silber Way,227,nearest_address
13315,23HH24,Bay State Rd,119 Bay State Rd,IS,1269561600000,2308740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1297; METERED_FL=U; PLACEMENT=MIGRATED,23HH24,,,KE,MUCENT,2009,,,,1,,1177632000000,hoffmanr,1456185600000,{1EBAB32E-8AF5-5DC2-9D1F-46F7EA91227B},-71.098699676999956,42.350248590000035,119 (STREET_FEA 436),STREET_FEA 436,66,derived_50_100_ft,boston-sam,8956,119 Bay State Rd,Bay State Rd,42.35042867,-71.09873060,Bay State Road & Deerfield Street,285,nearest_address
13621,22GH27,Beacon St,900 Beacon St,IS,,2207740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3206; METERED_FL=U; PLACEMENT=denapolipd,22GH27,,,MU,MUCENT,1998,,,,1,,1247702400000,blundonr,1249430400000,{63772BC4-1CA8-5416-85DB-F97C41B0715A},-71.105602296999962,42.346669970000050,874 (STREET_FEA 447),STREET_FEA 447,58,derived_50_100_ft,boston-sam,12379,900 Beacon St,Beacon St,42.34679867,-71.10573060,Beacon Street & Park Drive,112,nearest_address
13722,22HH181,Beacon St,809-821 Beacon St,IS,,2208740330,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2975; METERED_FL=U; PLACEMENT=MIGRATED,22HH181,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1244505600000,{EB3F43A5-8F2C-5EC5-A2E2-9A2DC75DC83E},-71.102116432999935,42.347312982000062,814 OPP (STREET_FEA 447),STREET_FEA 447,64,derived_50_100_ft,boston-sam,460385,809-821 Beacon St,Beacon St,42.34716514,-71.10198705,Beacon Street & Maitland Street,108,nearest_address
13726,20HH159,Huntington Ave,491 Huntington Ave,IS,,2008740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2981; METERED_FL=U; PLACEMENT=MIGRATED,20HH159,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1458172800000,{E090C032-28F6-59DE-8B2C-EDE401F9A373},-71.095210798999972,42.337996274000034,497 (STREET_FEA 2239),STREET_FEA 2239,36,derived_0_50_ft,boston-sam,166417,491 Huntington Ave,Huntington Ave,42.33809200,-71.09517831,Huntington Avenue & Museum Road,135,nearest_address
