facilityid,streetname,address,lifecyclestatus,address_distance_ft,lon,lat,source,source_pulled_at,source_address,source_streetname,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
HYD-00598.0,Washington Avenue,173 Washington Avenue,In Service,23,-71.03089092366574,42.398412274596886,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,173A Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3688837,173 Washington Avenue,Washington Avenue,42.39844184,-71.03081577,Cary Avenue & Forsyth Street,70,nearest_address
HYD-00599.0,Washington Avenue,157 Washington Avenue,In Service,53,-71.0306841175163,42.39799878344171,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,157 Washington Avenue,Washington Avenue,derived_50_100_ft,massgis-chelsea,3684041,157 Washington Avenue,Washington Avenue,42.39788356,-71.03080423,Cary Avenue & Forsyth Street,94,nearest_address
HYD-00600.0,Washington Avenue,148 Washington Avenue,In Service,27,-71.03130615006508,42.397510398952846,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,148 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3686386,148 Washington Avenue,Washington Avenue,42.39753284,-71.03139996,Bloomingdale Street & Washington Avenue,41,nearest_address
HYD-00601.0,Washington Avenue,126 Washington Avenue,In Service,38,-71.0316611573745,42.397050400870356,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,126 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3687976,126 Washington Avenue,Washington Avenue,42.39712342,-71.03176150,Orange Street & Washington Avenue,46,nearest_address
HYD-00602.0,Washington Avenue,78 Washington Avenue,In Service,28,-71.03291543457452,42.39563014494974,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,78 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3701947,78 Washington Avenue,Washington Avenue,42.39569587,-71.03296608,Heard Street & Washington Avenue,44,nearest_address
HYD-00603.0,Crescent Avenue,111 Crescent Avenue,In Service,40,-71.02538110192206,42.39565096058627,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,111 Crescent Avenue,Crescent Avenue,derived_0_50_ft,massgis-chelsea,3685884,111 Crescent Avenue,Crescent Avenue,42.39554218,-71.02536964,Crescent Avenue & Parker Street,75,nearest_address
HYD-00604.0,Heard Street,74 Heard Street,In Service,24,-71.03571506122582,42.397335759919635,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,74 Heard Street,Heard Street,derived_0_50_ft,massgis-chelsea,3701587,74 Heard Street,Heard Street,42.39729874,-71.03564156,Heard Street & Spruce Street,68,nearest_address
HYD-00605.0,Spruce Street,231 Spruce Street,In Service,60,-71.03622954312947,42.39696762775174,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,231 Spruce Street,Spruce Street,derived_50_100_ft,massgis-chelsea,3685976,231 Spruce Street,Spruce Street,42.39707107,-71.03605800,Sixth Street & Spruce Street,52,nearest_address
HYD-00606.0,Spruce Street,261 Spruce Street,In Service,32,-71.0348408165658,42.39780374150266,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,261 Spruce Street,Spruce Street,derived_0_50_ft,massgis-chelsea,3684433,261 Spruce Street,Spruce Street,42.39771633,-71.03483937,Blossom Street & Spruce Street,31,nearest_address
HYD-00607.0,Heard Street,100 Heard Street,In Service,114,-71.03694060109682,42.39781234852645,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,100 Heard Street,Heard Street,derived_100_150_ft,massgis-chelsea,4453071,100 Heard Street,Heard Street,42.39804298,-71.03665099,Maple Street & Sixth Street,309,nearest_address
HYD-00608.0,Maple Street,238 Maple Street,In Service,113,-71.03740794845142,42.39858247087241,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,238 Maple Street,Maple Street,derived_100_150_ft,massgis-chelsea,4544891,238 Maple Street,Maple Street,42.39861893,-71.03782415,Maple Street & Sixth Street,75,nearest_address
HYD-00609.0,Heard Street,123 Heard Street,In Service,50,-71.03651214812035,42.39846120301371,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,123 Heard Street,Heard Street,derived_0_50_ft,massgis-chelsea,3684711,123 Heard Street,Heard Street,42.39859753,-71.03651795,Heard Street & Maple Street,206,nearest_address
HYD-00610.0,Heard Street,79 Heard Street,In Service,93,-71.0359254501158,42.39773644538098,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,79 Heard Street,Heard Street,derived_50_100_ft,massgis-chelsea,3688536,79 Heard Street,Heard Street,42.39777970,-71.03558536,Heard Street & Spruce Street,132,nearest_address
HYD-00611.0,John Street,5 John Street,In Service,27,-71.026866992967,42.39803352401684,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,5 John Street,John Street,derived_0_50_ft,massgis-chelsea,3700503,5 John Street,John Street,42.39810518,-71.02684190,Clark Avenue & John Street,74,nearest_address
HYD-00612.0,John Street,25 John Street,In Service,45,-71.02780734528984,42.39895738231228,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,27 John Street,John Street,derived_0_50_ft,massgis-chelsea,3689172,25 John Street,John Street,42.39904194,-71.02768323,John Street & Tudor Street,16,nearest_address
HYD-00613.0,Gardner Street,48 Gardner Street,In Service,81,-71.02852970297856,42.39950297400278,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,48 Gardner Street,Gardner Street,derived_50_100_ft,massgis-chelsea,3700217,48 Gardner Street,Gardner Street,42.39964626,-71.02876084,Gardner Street & John Street,29,nearest_address
HYD-00614.0,Lash Street,25 Lash Street,In Service,51,-71.03715271293177,42.405021125900376,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,25 Lash Street,Lash Street,derived_50_100_ft,massgis-chelsea,3688406,25 Lash Street,Lash Street,42.40508011,-71.03698108,Franklin Street & Hancock Street,193,nearest_address
HYD-00615.0,Lash Street,67 Lash Street,In Service,42,-71.03837530695264,42.405198700354234,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,69 Lash Street,Lash Street,derived_0_50_ft,massgis-chelsea,3688977,67 Lash Street,Lash Street,42.40527412,-71.03825714,Franklin Street & Hancock Street,499,nearest_address
HYD-00616.0,Revere Beach Parkway,280 Revere Beach Parkway,In Service,49,-71.0302474996773,42.40471921738621,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,280 Revere Beach Parkway,Revere Beach Parkway,derived_0_50_ft,massgis-chelsea,3689364,280 Revere Beach Parkway,Revere Beach Parkway,42.40470633,-71.03042974,Adams Street & Garfield Avenue,94,nearest_address
HYD-00617.0,Clyde Street,19 Clyde Street,In Service,57,-71.02815849879055,42.40565714748012,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,19 Clyde Street,Clyde Street,derived_50_100_ft,massgis-chelsea,3684104,19 Clyde Street,Clyde Street,42.40553771,-71.02829625,Clyde Street & Saipan Road,75,nearest_address
HYD-00618.0,Beech Street,Near Beech Street & Spruce Street,In Service,178,-71.0373155723601,42.396617328902664,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,201 Spruce Street,Spruce Street,intersection_preferred_150_plus_ft,massgis-chelsea,3684135,201 Spruce Street,Spruce Street,42.39639412,-71.03672620,Beech Street & Spruce Street,92,nearest_intersection
HYD-00619.0,Beech Street,145 Beech Street,In Service,76,-71.0394952031963,42.39917368301302,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,145 Beech Street,Beech Street,derived_50_100_ft,massgis-chelsea,4288571,145 Beech Street,Beech Street,42.39931075,-71.03928327,Beech Street & Carter Street,158,nearest_address
HYD-00620.0,Addison Street,132 Addison Street,In Service,65,-71.03693508947896,42.39991966893792,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,132 Addison Street,Addison Street,derived_50_100_ft,massgis-chelsea,3692769,132 Addison Street,Addison Street,42.40003446,-71.03674849,Blossom Street & Bryson Road,195,nearest_address
HYD-00621.0,Blossom Street,120 Blossom Street,In Service,68,-71.03655088912339,42.39955034124941,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,120 Blossom Street,Blossom Street,derived_50_100_ft,massgis-chelsea,3692925,120 Blossom Street,Blossom Street,42.39941964,-71.03673008,Blossom Street & Maple Street,116,nearest_address
HYD-00622.0,Blossom Street,165 Blossom Street,In Service,40,-71.03753920000533,42.40050565281132,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,165 Blossom Street,Blossom Street,derived_0_50_ft,massgis-chelsea,3689573,165 Blossom Street,Blossom Street,42.40061551,-71.03753608,Blossom Street & Bryson Road,75,nearest_address
HYD-00623.0,Maple Street,250 Maple Street,In Service,89,-71.03718515789213,42.39895996522348,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,250 Maple Street,Maple Street,derived_50_100_ft,massgis-chelsea,3685209,250 Maple Street,Maple Street,42.39907263,-71.03747730,Heard Street & Maple Street,52,nearest_address
HYD-00624.0,Heard Street,150 Heard Street,In Service,88,-71.03767093964629,42.399428297134264,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,150 Heard Street,Heard Street,derived_50_100_ft,massgis-chelsea,4452992,150 Heard Street,Heard Street,42.39951763,-71.03736714,Bryson Road & Heard Street,210,nearest_address
HYD-00625.0,Blossom Street,160 Blossom Street,In Service,105,-71.03785057261251,42.40011945771012,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,160 Blossom Street,Blossom Street,derived_100_150_ft,massgis-chelsea,3687237,160 Blossom Street,Blossom Street,42.40006755,-71.03746739,Bryson Road & Heard Street,94,nearest_address
HYD-00626.0,Maple Street,262 Maple Street,In Service,31,-71.0366976110248,42.399104079869346,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,262 Maple Street,Maple Street,derived_0_50_ft,massgis-chelsea,3684434,262 Maple Street,Maple Street,42.39918706,-71.03672172,Blossom Street & Maple Street,119,nearest_address
HYD-00627.0,Eastern Avenue,412 Eastern Avenue,In Service,86,-71.02041850892982,42.3997499262701,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,412 Eastern Avenue,Eastern Avenue,derived_50_100_ft,massgis-chelsea,3686289,412 Eastern Avenue,Eastern Avenue,42.39990883,-71.02018198,Eastern Avenue & Stockton Street,194,nearest_address
HYD-00628.0,Broadway,28 Broadway,In Service,84,-71.04424343652565,42.3873650276318,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,28 Broadway,Broadway,derived_50_100_ft,massgis-chelsea,3689988,28 Broadway,Broadway,42.38756391,-71.04440443,Broadway & Front Street,155,nearest_address
HYD-00629.0,Broadway,10 Broadway,In Service,86,-71.0452055210258,42.38709631531437,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,10 Broadway,Broadway,derived_50_100_ft,massgis-chelsea,3684257,10 Broadway,Broadway,42.38716859,-71.04551180,Broadway & Commandants Way,134,nearest_address
HYD-00630.0,Broadway,115 Broadway,In Service,49,-71.04095597089538,42.388809346732934,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,115 Broadway,Broadway,derived_0_50_ft,massgis-chelsea,3685895,115 Broadway,Broadway,42.38868670,-71.04102914,Broadway & Park Street,61,nearest_address
HYD-00631.0,Beacon Street,41 Beacon Street,In Service,28,-71.04178845637053,42.388423676775254,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,41 Beacon Street,Beacon Street,derived_0_50_ft,massgis-chelsea,3684684,41 Beacon Street,Beacon Street,42.38839898,-71.04168930,Beacon Street & Broadway,35,nearest_address
HYD-00632.0,Broadway,40 Broadway,In Service,58,-71.04367197405597,42.38775420142154,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,40 Broadway,Broadway,derived_50_100_ft,massgis-chelsea,3684678,40 Broadway,Broadway,42.38784404,-71.04385186,Broadway & Medford Street,29,nearest_address
HYD-00633.0,Broadway,85 Broadway,In Service,43,-71.04243803918547,42.38814272765172,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,85 Broadway,Broadway,derived_0_50_ft,massgis-chelsea,3703442,85 Broadway,Broadway,42.38813610,-71.04227828,Beacon Street & Broadway,178,nearest_address
HYD-00634.0,Washington Avenue,79A Washington Avenue,In Service,24,-71.03250915800095,42.3958417392739,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,79A Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3685336,79A Washington Avenue,Washington Avenue,42.39577636,-71.03252052,Crescent Avenue & Washington Avenue,46,nearest_address
HYD-00635.0,Franklin Avenue,1 Franklin Avenue,In Service,30,-71.03017321366099,42.39948399144564,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,1 Franklin Avenue,Franklin Avenue,derived_0_50_ft,massgis-chelsea,4442434,1 Franklin Avenue,Franklin Avenue,42.39956197,-71.03020490,Forsyth Street & Franklin Avenue,34,nearest_address
HYD-00636.0,Forsyth Street,8 Forsyth Street,In Service,49,-71.03061990183828,42.39866594088572,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,8 Forsyth Street,Forsyth Street,derived_0_50_ft,massgis-chelsea,3703720,8 Forsyth Street,Forsyth Street,42.39861968,-71.03079112,Cary Avenue & Forsyth Street,175,nearest_address
HYD-00637.0,Lafayette Avenue,5 Lafayette Avenue,In Service,145,-71.02963943867523,42.40055841817698,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,5 Lafayette Avenue,Lafayette Avenue,derived_100_150_ft,massgis-chelsea,3690224,5 Lafayette Avenue,Lafayette Avenue,42.40028994,-71.03003804,Crest Avenue & Hillside Avenue,328,nearest_address
HYD-00638.0,Lafayette Avenue,5 Lafayette Avenue,In Service,104,-71.02988822780603,42.40055371793715,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,5 Lafayette Avenue,Lafayette Avenue,derived_100_150_ft,massgis-chelsea,3690224,5 Lafayette Avenue,Lafayette Avenue,42.40028994,-71.03003804,Lafayette Avenue & Parker Street,349,nearest_address
HYD-00639.0,Washington Avenue,210 Washington Avenue,In Service,36,-71.03235380655374,42.39937945361145,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,212 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3695233,210 Washington Avenue,Washington Avenue,42.39943256,-71.03246833,Spruce Street & Washington Avenue,46,nearest_address
HYD-00640.0,Everett Avenue,250 Everett Avenue,In Service,27,-71.0407144782374,42.39882937253516,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,250 Everett Avenue,Everett Avenue,derived_0_50_ft,massgis-chelsea,3685208,250 Everett Avenue,Everett Avenue,42.39881516,-71.04081363,Carter Street & Everett Avenue,68,nearest_address
HYD-00642.0,Crescent Avenue,35 Crescent Avenue,In Service,77,-71.03045889826916,42.39544198946625,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,35 Crescent Avenue,Crescent Avenue,derived_50_100_ft,massgis-chelsea,3685248,35 Crescent Avenue,Crescent Avenue,42.39530431,-71.03067447,Clark Avenue & Crescent Avenue,99,nearest_address
HYD-00017.1,Beacham Street,Near Beacham Street & Market Street,In Service,185,-71.04787564455931,42.39432627788074,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,390 Beacham Street,Beacham Street,intersection_preferred_150_plus_ft,massgis-chelsea,3684670,390 Beacham Street,Beacham Street,42.39436968,-71.04719123,Beacham Street & Market Street,482,nearest_intersection
