objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
11630,24EH154,Easton St,76 Easton St,IS,,2405740057,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1437; METERED_FL=U; PLACEMENT=MIGRATED,24EH154,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{1C5C67BA-A0E3-5222-A95E-09633CBE7140},-71.131809892999968,42.359189838000077,58 OPP (STREET_FEA 2676),STREET_FEA 2676,41,derived_0_50_ft,boston-sam,51011,76 Easton St,Easton St,42.35916867,-71.13166061,Easton Street & Mansfield Street,41,nearest_address
11631,23FH24,Linden St,100 Linden St,IS,,2306740181,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1090; METERED_FL=U; PLACEMENT=MIGRATED,23FH24,,,MU,MUCENT,1989,,,,1,,1177632000000,blundonr,1255478400000,{A4A13B98-9172-58CD-A311-35839E48A731},-71.129741600999978,42.351273185000025,30 OPP (STREET_FEA 3542),STREET_FEA 3542,45,derived_0_50_ft,boston-sam,167099,100 Linden St,Linden St,42.35131047,-71.12990098,Linden Street & Reedsdale Street,108,nearest_address
11725,24EH175,Braintree St,7 Braintree St,IS,,2405740188,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,24EH175,,,U,U,,,,,1,,1275436800000,mulline,1275436800000,{4CA709FD-2B66-52EC-A653-7474B6F37144},-71.132934371999966,42.356184412000061,353 (STREET_FEA 1726),STREET_FEA 1726,45,derived_0_50_ft,boston-sam,162520,7 Braintree St,Braintree St,42.35615612,-71.13309774,Braintree Street & Franklin Street,88,nearest_address
11726,23FH6,Commonwealth Ave,1213-1223 Commonwealth Ave,IS,,2306740198,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2044; METERED_FL=U; PLACEMENT=MIGRATED,23FH6,,,SM,SM1P,1980,,,,1,,1177632000000,blundonr,1255478400000,{7E8FDF3F-F0EB-5C13-8F6E-350F331B3051},-71.131048318999945,42.350655154000037,1223 (STREET_FEA 1090),STREET_FEA 1090,105,derived_100_150_ft,boston-sam,37122,1213-1223 Commonwealth Ave,Commonwealth Ave,42.35081867,-71.13072461,Commonwealth Avenue & Harvard Avenue,56,nearest_address
11739,22EH120,Commonwealth Ave,1349-1363 Commonwealth Ave,IS,965952000000,2205740067,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2588; METERED_FL=U; PLACEMENT=MIGRATED,22EH120,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{DC1F9AF0-9455-576E-82F5-42A13E2A3C5E},-71.135718334999979,42.348425476000045,1347 (STREET_FEA 1090),STREET_FEA 1090,42,derived_0_50_ft,boston-sam,37416,1349-1363 Commonwealth Ave,Commonwealth Ave,42.34851867,-71.13581062,Commonwealth Avenue & Long Avenue,125,nearest_address
11740,22EH132,Commonwealth Ave,1302 Commonwealth Ave,IS,936316800000,2205740061,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1942; METERED_FL=U; PLACEMENT=MIGRATED,22EH132,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{143273F7-DBD6-5D68-A441-31B39D58D63E},-71.133922564999978,42.348638373000028,1302 (STREET_FEA 1090),STREET_FEA 1090,34,derived_0_50_ft,boston-sam,163762,1302 Commonwealth Ave,Commonwealth Ave,42.34857924,-71.13382433,Commonwealth Avenue & Griggs Street,38,nearest_address
11769,25EH64,Athol St,15-17 Athol St,IS,,2505740120,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3526; METERED_FL=U; PLACEMENT=MIGRATED,25EH64,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1244505600000,{77234C54-2923-50FB-8BA7-414EBEA5178B},-71.134311005999962,42.361255231000030,9 (STREET_FEA 338),STREET_FEA 338,48,derived_0_50_ft,boston-sam,5907,15-17 Athol St,Athol St,42.36123767,-71.13448762,Athol Street & Raymond Street,145,nearest_address
11858,25FH50,Rotterdam Street,Near Rotterdam Street & Stadium Road,IS,,2506740052,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25FH50,,,MU,U,,,,,1,,1177632000000,blundonr,1247961600000,{C352266F-FA05-54BA-A27D-BB4ADCBA123C},-71.124210511999934,42.362960712000074,STREET_FEA 4570,STREET_FEA 4570,157,intersection_preferred_150_plus_ft,boston-sam,157285,114 Western Ave,Western Ave,42.36334581,-71.12447227,Rotterdam Street & Stadium Road,229,nearest_intersection
11901,25EH54,Everett St,287 Everett St,IS,,2505740071,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3526; METERED_FL=U; PLACEMENT=MIGRATED,25EH54,,,KE,KEK81-A,2004,,,,1,,1177632000000,blundonr,1255478400000,{837597C4-EDF9-5B35-9D99-AC3E842CE1E2},-71.135467128999949,42.362593405000041,287 (STREET_FEA 1577),STREET_FEA 1577,56,derived_50_100_ft,boston-sam,54999,287 Everett St,Everett St,42.36265867,-71.13528062,Everett Street & Western Avenue,220,nearest_address
11931,24EH70,Blaine St,20-22 Blaine St,IS,,2405740135,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=649; METERED_FL=U; PLACEMENT=MIGRATED,24EH70,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{786BF4A8-B95C-5ADC-9BEE-9226FB97CE79},-71.137813459999961,42.356069337000065,20 OPP (STREET_FEA 553),STREET_FEA 553,59,derived_50_100_ft,boston-sam,15833,20-22 Blaine St,Blaine St,42.35597067,-71.13763862,Blaine Street & Braintree Street,169,nearest_address
11932,23FH100,Wadsworth St,12 Wadsworth St,IS,,2306740002,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=319; METERED_FL=U; PLACEMENT=MIGRATED,23FH100,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{783E4838-2E3D-5D25-82FF-1729FCC3BE9D},-71.126259748999985,42.355123551000077,12 (STREET_FEA 4334),STREET_FEA 4334,35,derived_0_50_ft,boston-sam,141273,12 Wadsworth St,Wadsworth St,42.35521867,-71.12628061,Ashford Terrace & Wadsworth Street,21,nearest_address
11944,24FH24,Coolidge Rd,37 Coolidge Rd,IS,1046217600000,2406740039,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2187; METERED_FL=U; PLACEMENT=MIGRATED,24FH24,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{1A93B79D-0FB6-53C5-8BA1-90D85FDABE0B},-71.130138941999974,42.359454748000076,37 (STREET_FEA 1120),STREET_FEA 1120,37,derived_0_50_ft,boston-sam,42372,37 Coolidge Rd,Coolidge Rd,42.35954867,-71.13019061,Coolidge Road & Holman Street,95,nearest_address
11945,23EH90,Islington St,11 Islington St,IS,1221436800000,2305740094,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=138; METERED_FL=U; PLACEMENT=MIGRATED,23EH90,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1255996800000,{1114F00E-FAA6-53DB-B726-10ECEDACC294},-71.136644882999974,42.352577507000035,20 (STREET_FEA 2285),STREET_FEA 2285,77,derived_50_100_ft,boston-sam,79049,11 Islington St,Islington St,42.35273867,-71.13683062,Armington Street & Islington Street,27,nearest_address
11949,24EH162,Lincoln St,250 Lincoln St,IS,662688000000,2405740102,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1060; METERED_FL=U; PLACEMENT=MIGRATED,24EH162,,,US,USMET250,2000,,,,1,,1177632000000,blundonr,1244505600000,{FD860369-5D58-57F7-BB05-40495F26FC0D},-71.135738943999968,42.357360988000039,STREET_FEA 2550,STREET_FEA 2550,70,derived_50_100_ft,boston-sam,348141,250 Lincoln St,Lincoln St,42.35752221,-71.13559761,Colerain Street & Lincoln Street,224,nearest_address
11968,23EH88,Webley St,6-8 Webley St,IS,1221609600000,2305740112,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=306; METERED_FL=U; PLACEMENT=MIGRATED,23EH88,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1255910400000,{D1266747-E758-5287-8456-60BF96272E20},-71.136986807999961,42.351940378000052,6 (STREET_FEA 4419),STREET_FEA 4419,52,derived_50_100_ft,boston-sam,171391,6-8 Webley St,Webley St,42.35200967,-71.13681944,Griggs Place & Higgins Street,188,nearest_address
12104,24EH92,Braintree St,7 Braintree St,IS,870220800000,2405740137,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=649; METERED_FL=U; PLACEMENT=MIGRATED,24EH92,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{A19D8671-90B0-5112-9E65-CAF2CA0F9415},-71.132988319999981,42.356018331000030,20 (STREET_FEA 1726),STREET_FEA 1726,58,derived_50_100_ft,boston-sam,162520,7 Braintree St,Braintree St,42.35615612,-71.13309774,Braintree Street & Franklin Street,50,nearest_address
12114,23EH100,Brighton Ave,248-254 Brighton Ave,IS,,2305740066,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2131; METERED_FL=U; PLACEMENT=MIGRATED,23EH100,,,US,USSEN,1984,,,,1,,1177632000000,blundonr,1255478400000,{5808AB0B-3D27-5F84-889C-DC1B5FBB27E8},-71.136695399999951,42.353341088000036,248-252 (STREET_FEA 672),STREET_FEA 672,32,derived_0_50_ft,boston-sam,20136,248-254 Brighton Ave,Brighton Ave,42.35325867,-71.13665062,Brighton Avenue & Islington Street,44,nearest_address
12171,23EH86,Griggs Pl,6 Griggs Pl,IS,1221436800000,2305740133,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=206; METERED_FL=U; PLACEMENT=MIGRATED,23EH86,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1255910400000,{2F07BC59-03AA-571D-B8C0-59129525C646},-71.136386944999970,42.351370159000055,6 (STREET_FEA 1941),STREET_FEA 1941,45,derived_0_50_ft,boston-sam,67245,6 Griggs Pl,Griggs Pl,42.35135867,-71.13622062,Allston Street & Greylock Road,216,nearest_address
12179,23GH4,Commonwealth Avenue,Near Commonwealth Avenue & Saint Paul Street,IS,,2307740031,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=727; METERED_FL=U; PLACEMENT=MIGRATED,23GH4,,,KE,KEK81,2011,,,,1,,1177632000000,BlundoNR,1291248000000,{39E5CE1E-ECFB-5292-89A8-1ED3C634BC4B},-71.116718293999952,42.351105441000072,905 OPP (STREET_FEA 1090),STREET_FEA 1090,235,intersection_preferred_150_plus_ft,boston-sam,341246,905 Commonwealth Ave,Commonwealth Ave,42.35173709,-71.11652913,Commonwealth Avenue & Saint Paul Street,247,nearest_intersection
12181,24EH98,Everett St,150 Everett St,IS,,2405740099,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2550; METERED_FL=U; PLACEMENT=MIGRATED,24EH98,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{DCBC7BB4-04AF-5FAC-AF76-B5EF30327ADE},-71.137576615999933,42.357681882000065,STREET_FEA 1577,STREET_FEA 1577,78,derived_50_100_ft,boston-sam,460231,150 Everett St,Everett St,42.35767884,-71.13786522,Lincoln Street & Old Everett Street,50,nearest_address
12207,24EH112,Bagnal St,18-20 Bagnal St,IS,895536000000,2405740030,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=378; METERED_FL=U; PLACEMENT=MIGRATED,24EH112,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{59CFB5C4-72FC-5370-B588-5923752E5D0C},-71.135940517999984,42.359968028000026,57 OPP (STREET_FEA 2189),STREET_FEA 2189,54,derived_50_100_ft,boston-sam,7495,18-20 Bagnal St,Bagnal St,42.35985567,-71.13606962,Bagnal Street & Holton Street,34,nearest_address
12242,23EH72,Clevemont Ave,10 Clevemont Ave,IS,,2305740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1577; METERED_FL=U; PLACEMENT=MIGRATED,23EH72,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{E04A6EFB-1E94-58CF-9283-1C0476991F2C},-71.138115064999965,42.354518312000039,10-12 (STREET_FEA 1034),STREET_FEA 1034,58,derived_50_100_ft,boston-sam,403420,10 Clevemont Ave,Clevemont Ave,42.35461133,-71.13828888,Clevemont Avenue & Everett Street,185,nearest_address
12299,25EH66,Raymond St,13 Raymond St,IS,738892800000,2505740105,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4471; METERED_FL=U; PLACEMENT=MIGRATED,25EH66,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{015E6476-5E19-5C7C-B4CC-6EE2B4810DCC},-71.134741317999953,42.361785257000065,15 OPP (STREET_FEA 3526),STREET_FEA 3526,41,derived_0_50_ft,boston-sam,455324,13 Raymond St,Raymond St,42.36168072,-71.13479903,Raymond Street & Westford Street,82,nearest_address
12330,23EH22,Cambridge St,612 Cambridge St,IS,770428800000,2305740127,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1474; METERED_FL=U; PLACEMENT=MIGRATED,23EH22,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1238371200000,{E3369656-B24C-5F8E-8C32-AD35B9D2F3B3},-71.142645260999984,42.351622341000052,612 (STREET_FEA 787),STREET_FEA 787,46,derived_0_50_ft,boston-sam,25181,612 Cambridge St,Cambridge St,42.35149867,-71.14262062,Cambridge Street & Eleanor Street,93,nearest_address
12337,23FH8,Linden St,86 Linden St,IS,,2306740158,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3542; METERED_FL=U; PLACEMENT=MIGRATED,23FH8,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{1E268BB8-93EE-5F67-93C6-AB91777B6583},-71.130177912999955,42.351758577000055,86 (STREET_FEA 2558),STREET_FEA 2558,46,derived_0_50_ft,boston-sam,86442,86 Linden St,Linden St,42.35185867,-71.13007061,Linden Street & Reedsdale Street,293,nearest_address
12343,26FH14,N Harvard St,50 N Harvard St,IS,1131494400000,2606740024,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2057; METERED_FL=U; PLACEMENT=MIGRATED,26FH14,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{DE571CBD-68A7-59A5-A163-9ABB8AF9391F},-71.124834877999945,42.367033194000044,50 (STREET_FEA 37),STREET_FEA 37,90,derived_50_100_ft,boston-sam,168212,50 N Harvard St,N Harvard St,42.36708856,-71.12450945,Harvard Way & North Harvard Street,158,nearest_address
12433,24EH72,Hano St,1-3 Hano St,IS,870220800000,2405740122,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2002; METERED_FL=U; PLACEMENT=MIGRATED,24EH72,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{BD9869ED-DBEC-588B-B3EB-90B2CDF91676},-71.137079525999980,42.356484014000046,120 OPP (STREET_FEA 649),STREET_FEA 649,52,derived_50_100_ft,boston-sam,68978,1-3 Hano St,Hano St,42.35634367,-71.13710862,Braintree Street & Hano Street,55,nearest_address
12507,22EH108,Commonwealth Ave,1368 Commonwealth Ave,IS,936316800000,2205740088,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3827; METERED_FL=U; PLACEMENT=MIGRATED,22EH108,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{EB2A57B2-A3AD-5037-B910-6B3A7E6F9C59},-71.136977813999977,42.348010065000040,1368 (STREET_FEA 1090),STREET_FEA 1090,59,derived_50_100_ft,boston-sam,37437,1368 Commonwealth Ave,Commonwealth Ave,42.34784867,-71.13696062,Commonwealth Avenue & Scottfield Road,99,nearest_address
12511,22EH82,Commonwealth Ave,1426 Commonwealth Ave,IS,1004400000000,2205740073,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1090; METERED_FL=U; PLACEMENT=MIGRATED,22EH82,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{74E45314-8BF3-5B3D-986E-61A823F68951},-71.139599194999960,42.348354910000069,145 OPP (STREET_FEA 2364),STREET_FEA 2364,33,derived_0_50_ft,boston-sam,37640,1426 Commonwealth Ave,Commonwealth Ave,42.34842867,-71.13953062,Commonwealth Avenue & Kelton Street,97,nearest_address
12541,23DH166,Warren St,20 Warren St,IS,,2304740169,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3030; METERED_FL=U; PLACEMENT=MIGRATED,23DH166,,,US,USMET250,1991,,,,1,,1177632000000,blundonr,1255478400000,{16A15717-F304-5D93-B2E1-7575245D2798},-71.145719550999956,42.350020992000054,20 (STREET_FEA 4383),STREET_FEA 4383,102,derived_100_150_ft,boston-sam,143126,20 Warren St,Warren St,42.35028627,-71.14584449,Nevins Street & Warren Street,187,nearest_address
12545,24EH160,Bradbury St,16-18 Bradbury St,IS,,2405740070,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2676; METERED_FL=U; PLACEMENT=MIGRATED,24EH160,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{1DC46ABF-A701-598B-A976-8EF092E83DCB},-71.132106801999953,42.358669219000035,18 (STREET_FEA 625),STREET_FEA 625,45,derived_0_50_ft,boston-sam,18746,16-18 Bradbury St,Bradbury St,42.35876167,-71.13221762,Bradbury Street & Mansfield Street,136,nearest_address
12573,23FH128,Gardner St,195 Gardner St,IS,,2306740072,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=371; METERED_FL=U; PLACEMENT=MIGRATED,23FH128,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{A62711C4-58A7-5813-B126-36B4800A400A},-71.121820506999939,42.352937192000070,195 (STREET_FEA 1779),STREET_FEA 1779,76,derived_50_100_ft,boston-sam,165557,195 Gardner St,Gardner St,42.35280144,-71.12160407,Babcock Street & Gardner Street,211,nearest_address
12639,24EH14,Everett St,57 Everett St,IS,,2405740155,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1034; METERED_FL=U; PLACEMENT=MIGRATED,24EH14,,,MU,MUCENT,1979,,,,1,,1177632000000,blundonr,1255478400000,{60F2F062-C5DB-5A0F-AC5E-8A9122939E4D},-71.138363520999974,42.355633138000030,STREET_FEA 1577,STREET_FEA 1577,34,derived_0_50_ft,boston-sam,403755,57 Everett St,Everett St,42.35567117,-71.13824712,Blaine Street & Everett Street,62,nearest_address
12687,23FH118,Ashford Street,Near Ashford Street & Malvern Street,IS,,2306740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2664; METERED_FL=U; PLACEMENT=MIGRATED,23FH118,,,MU,MUCENT,2000,,,,1,,1177632000000,connorsm,1237852800000,{E48079AB-1772-5911-A715-5FA2D850B683},-71.123919646999980,42.354222477000064,80 (STREET_FEA 318),STREET_FEA 318,152,intersection_preferred_150_plus_ft,boston-sam,5115,100 Ashford St,Ashford St,42.35459867,-71.12367061,Ashford Street & Malvern Street,221,nearest_intersection
12737,23FH2,Commonwealth Ave,1228-1232 Commonwealth Ave,IS,1212883200000,2306740219,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1090; METERED_FL=U; PLACEMENT=MIGRATED,23FH2,,,KE,KEK81-A,2008,,,,1,,1177632000000,blundonr,1249430400000,{7272069E-A34E-5F1E-A7A0-D681F8FA9C6B},-71.130790741999988,42.349809105000077,202-204 OP (STREET_FEA 2044),STREET_FEA 2044,69,derived_50_100_ft,boston-sam,343917,1228-1232 Commonwealth Ave,Commonwealth Ave,42.34992607,-71.13099449,Commonwealth Avenue & Harvard Avenue,128,nearest_address
12775,23EH94,Hollis Pl,3 Hollis Pl,IS,,2305740188,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=206; METERED_FL=U; PLACEMENT=MIGRATED,23EH94,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{4B99C70A-98DF-59C4-ADA4-B3D627F3C9E9},-71.134749401999954,42.351489165000032,STREET_FEA 2184,STREET_FEA 2184,74,derived_50_100_ft,boston-sam,74720,3 Hollis Pl,Hollis Pl,42.35152267,-71.13502162,Allston Street & Hollis Place,247,nearest_address
12919,23EH34,Gordon St,15-17 Gordon St,IS,1029456000000,2305740063,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1875; METERED_FL=U; PLACEMENT=MIGRATED,23EH34,,,MU,MUCENT,2000,,,,1,,1177632000000,mulline,1440547200000,{081ED754-090B-59C0-BA9A-B7D2F530EFDD},-71.140837066999950,42.353453159000026,15-17 (STREET_FEA 3341),STREET_FEA 3341,39,derived_0_50_ft,boston-sam,65411,15-17 Gordon St,Gordon St,42.35351867,-71.14095062,Gordon Street & Pomeroy Street,44,nearest_address
12922,23EH172,Gordon St,17A Gordon St,IS,1383868800000,2305740196,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1875; METERED_FL=U; PLACEMENT=mulline,23EH172,,,KE,KEK81-A,2010,,,,1,,1440547200000,mulline,1440547200000,{BD35AAB5-4240-5ED2-B3A2-0CBC575D2F6A},-71.140984475999971,42.353293956000073,STREET_FEA 3341,STREET_FEA 3341,29,derived_0_50_ft,boston-sam,65414,17A Gordon St,Gordon St,42.35323649,-71.14091029,Guilford Street & Pomeroy Street,43,nearest_address
12928,25FH36,N Harvard St,140 N Harvard St,IS,1131148800000,2506740008,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4906; METERED_FL=U; PLACEMENT=MIGRATED,25FH36,,,KE,KEK81,2012,,,,1,,1177632000000,blundonr,1238371200000,{C77D701B-2FEE-569D-A1F0-63410D0CD2B0},-71.127571711999963,42.364709104000042,130-140 (STREET_FEA 37),STREET_FEA 37,123,derived_100_150_ft,boston-sam,422913,140 N Harvard St,N Harvard St,42.36442791,-71.12782413,Academic Way & North Harvard Street,220,nearest_address
12969,25FH60,Soldiers Field Road,Near Soldiers Field Road & Western Avenue,IS,725846400000,2506740015,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3927; METERED_FL=U; PLACEMENT=MIGRATED,25FH60,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1441670400000,{2F046A4B-1B0E-5F48-B849-F98638A803BF},-71.118754129999957,42.364026027000079,1 OPP (STREET_FEA 4469),STREET_FEA 4469,196,intersection_preferred_150_plus_ft,boston-sam,148150,1 Western Ave,Western Ave,42.36432429,-71.11936299,Soldiers Field Road & Western Avenue,163,nearest_intersection
13000,25FH8,N Harvard St,240 N Harvard St,IS,,2506740072,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=437; METERED_FL=U; PLACEMENT=MIGRATED,25FH8,,,MU,MUCENT,1993,,,,1,,1177632000000,chings,1455840000000,{129B5067-2740-576F-9B58-1791DD540B9C},-71.130017295999949,42.361420674000044,240 (STREET_FEA 37),STREET_FEA 37,55,derived_50_100_ft,boston-sam,70971,240 N Harvard St,N Harvard St,42.36155867,-71.12993061,Bayard Street & North Harvard Street,115,nearest_address
13004,24EH68,Hano St,33-35 Hano St,IS,1315267200000,2405740139,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=649; METERED_FL=U; PLACEMENT=MIGRATED,24EH68,,,KE,KEK81-A,2010,,,,1,,1177632000000,chings,1456704000000,{7907E240-5E22-54AA-BC21-C6D7B6E22466},-71.137249110999960,42.355917423000051,33-35 (STREET_FEA 2002),STREET_FEA 2002,27,derived_0_50_ft,boston-sam,68992,33-35 Hano St,Hano St,42.35595867,-71.13733062,Braintree Street & Hano Street,209,nearest_address
13100,23FH104,Ashford St,74 Ashford St,IS,,2306740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2664; METERED_FL=U; PLACEMENT=MIGRATED,23FH104,,,KE,KEK81-A,1995,,,,1,,1177632000000,connorsm,1237852800000,{DED3E8FA-7F7C-5976-88E9-E089DEC9E32E},-71.124647699999969,42.354315897000049,76 (STREET_FEA 318),STREET_FEA 318,79,derived_50_100_ft,boston-sam,5186,74 Ashford St,Ashford St,42.35447867,-71.12484061,Ashford Street & Malvern Street,28,nearest_address
13149,24EH86,Cambridge St,373-391 Cambridge St,IS,694224000000,2405740158,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=787; METERED_FL=U; PLACEMENT=MIGRATED,24EH86,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{76FC9A5D-D450-5F1D-9553-EB647B456528},-71.133537597999975,42.355536428000050,7 OPP (STREET_FEA 4562),STREET_FEA 4562,71,derived_50_100_ft,boston-sam,25114,373-391 Cambridge St,Cambridge St,42.35550067,-71.13327761,Cambridge Street & Wilton Street,107,nearest_address
13277,23EH98,Brighton Ave,222 Brighton Ave,IS,,2305740072,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=672; METERED_FL=U; PLACEMENT=MIGRATED,23EH98,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{46C6EDB9-DCAB-566A-BE11-435D9E34333E},-71.135629565999977,42.353204652000045,8 (STREET_FEA 2131),STREET_FEA 2131,39,derived_0_50_ft,boston-sam,20114,222 Brighton Ave,Brighton Ave,42.35319167,-71.13548562,Brighton Avenue & Higgins Street,64,nearest_address
13298,23EH126,Glenville Ave,15 Glenville Ave,IS,1249516800000,2305740160,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3220; METERED_FL=U; PLACEMENT=MIGRATED,23EH126,,,MU,MUCENT,2000,,,,1,,1177632000000,chalmersh,1259107200000,{DF52B528-4618-5910-9058-CAACDC4B3EE5},-71.132218112999965,42.350853702000052,15 (STREET_FEA 1850),STREET_FEA 1850,48,derived_0_50_ft,boston-sam,64567,15 Glenville Ave,Glenville Ave,42.35094867,-71.13234061,Glenville Avenue & Park Vale Avenue,103,nearest_address
13386,23EH66,N Beacon St,30 N Beacon St,IS,662688000000,2305740051,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1577; METERED_FL=U; PLACEMENT=MIGRATED,23EH66,,,DA,ADB-84-B,2001,,,,1,,1177632000000,blundonr,1255478400000,{10E378EB-7235-51A1-9A1C-552240E94709},-71.138928050999937,42.353701800000067,30 (STREET_FEA 29),STREET_FEA 29,38,derived_0_50_ft,boston-sam,12776,30 N Beacon St,N Beacon St,42.35359867,-71.13892062,Everett Street & North Beacon Street,49,nearest_address
